"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:pb-toba-tek-singh","pb-toba-tek-singh","Toba Tek Singh District",2023,2524044,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",2440350,96.6841,83694,3.3159,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=TOBA TEK SINGH DISTRICT;province=Punjab;categories_verbatim[MUSLIM=2440350;CHRISTIAN=81259;HINDU JATI=238;QADIANI/AHMADI=1980;SCHEDULED CASTES=41;SIKH=19;PARSI=4;OTHERS=153]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:pb-vehari","pb-vehari","Vehari District",2023,3428191,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",3397920,99.117,30271,0.883,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=VEHARI DISTRICT;province=Punjab;categories_verbatim[MUSLIM=3397920;CHRISTIAN=29043;HINDU JATI=137;QADIANI/AHMADI=673;SCHEDULED CASTES=89;SIKH=66;PARSI=0;OTHERS=263]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:sd-badin","sd-badin","Badin District",2023,1945417,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",1448447,74.4543,496970,25.5457,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=BADIN DISTRICT;province=Sindh;categories_verbatim[MUSLIM=1448447;CHRISTIAN=5212;HINDU JATI=393306;QADIANI/AHMADI=792;SCHEDULED CASTES=95217;SIKH=27;PARSI=13;OTHERS=2403]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:sd-dadu","sd-dadu","Dadu District",2023,1742307,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",1728209,99.1908,14098,0.8092,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=DADU DISTRICT;province=Sindh;categories_verbatim[MUSLIM=1728209;CHRISTIAN=2482;HINDU JATI=10104;QADIANI/AHMADI=29;SCHEDULED CASTES=1095;SIKH=20;PARSI=1;OTHERS=367]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:sd-ghotki","sd-ghotki","Ghotki District",2023,1760761,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",1643701,93.3517,117060,6.6483,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=GHOTKI DISTRICT;province=Sindh;categories_verbatim[MUSLIM=1643701;CHRISTIAN=3650;HINDU JATI=94153;QADIANI/AHMADI=45;SCHEDULED CASTES=17617;SIKH=113;PARSI=1;OTHERS=1481]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:sd-hyderabad","sd-hyderabad","Hyderabad District",2023,2432540,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",2205523,90.6675,227017,9.3325,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=HYDERABAD DISTRICT;province=Sindh;categories_verbatim[MUSLIM=2205523;CHRISTIAN=23019;HINDU JATI=166912;QADIANI/AHMADI=542;SCHEDULED CASTES=35456;SIKH=75;PARSI=61;OTHERS=952]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:sd-jacobabad","sd-jacobabad","Jacobabad District",2023,1174097,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",1147620,97.7449,26477,2.2551,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=JACOBABAD DISTRICT;province=Sindh;categories_verbatim[MUSLIM=1147620;CHRISTIAN=3044;HINDU JATI=20838;QADIANI/AHMADI=23;SCHEDULED CASTES=1365;SIKH=518;PARSI=1;OTHERS=688]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:sd-jamshoro","sd-jamshoro","Jamshoro District",2023,1117216,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",1051751,94.1403,65465,5.8597,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=JAMSHORO DISTRICT;province=Sindh;categories_verbatim[MUSLIM=1051751;CHRISTIAN=11103;HINDU JATI=50906;QADIANI/AHMADI=363;SCHEDULED CASTES=2223;SIKH=17;PARSI=0;OTHERS=853]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:sd-kambar-shahdad-kot","sd-kambar-shahdad-kot","Kambar Shahdad Kot District",2023,1514869,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",1502256,99.1674,12613,0.8326,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=KAMBAR SHAHDAD KOT DISTRICT;province=Sindh;categories_verbatim[MUSLIM=1502256;CHRISTIAN=2054;HINDU JATI=9064;QADIANI/AHMADI=359;SCHEDULED CASTES=721;SIKH=133;PARSI=1;OTHERS=281]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:sd-karachi-central","sd-karachi-central","Karachi Central District",2023,3820388,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",3756578,98.3298,63810,1.6702,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=KARACHI CENTRAL DISTRICT;province=Sindh;categories_verbatim[MUSLIM=3756578;CHRISTIAN=48464;HINDU JATI=12084;QADIANI/AHMADI=1556;SCHEDULED CASTES=100;SIKH=159;PARSI=53;OTHERS=1394]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:sd-karachi-east","sd-karachi-east","Karachi East District",2023,3913656,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",3719921,95.0498,193735,4.9502,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=KARACHI EAST DISTRICT;province=Sindh;categories_verbatim[MUSLIM=3719921;CHRISTIAN=121401;HINDU JATI=61184;QADIANI/AHMADI=2819;SCHEDULED CASTES=406;SIKH=441;PARSI=328;OTHERS=7156]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:sd-karachi-south","sd-karachi-south","Karachi South District",2023,2329764,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",2186415,93.8471,143349,6.1529,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=KARACHI SOUTH DISTRICT;province=Sindh;categories_verbatim[MUSLIM=2186415;CHRISTIAN=38342;HINDU JATI=96486;QADIANI/AHMADI=349;SCHEDULED CASTES=2286;SIKH=651;PARSI=952;OTHERS=4283]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:sd-karachi-west","sd-karachi-west","Karachi West District",2023,2679380,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",2619785,97.7758,59595,2.2242,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=KARACHI WEST DISTRICT;province=Sindh;categories_verbatim[MUSLIM=2619785;CHRISTIAN=50192;HINDU JATI=7744;QADIANI/AHMADI=361;SCHEDULED CASTES=105;SIKH=603;PARSI=222;OTHERS=368]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:sd-kashmore","sd-kashmore","Kashmore District",2023,1233957,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",1190767,96.4999,43190,3.5001,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=KASHMORE DISTRICT;province=Sindh;categories_verbatim[MUSLIM=1190767;CHRISTIAN=2207;HINDU JATI=36925;QADIANI/AHMADI=15;SCHEDULED CASTES=2742;SIKH=310;PARSI=2;OTHERS=989]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:sd-keamari","sd-keamari","Keamari District",2023,2066574,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",2028420,98.1538,38154,1.8462,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=KEAMARI DISTRICT;province=Sindh;categories_verbatim[MUSLIM=2028420;CHRISTIAN=26199;HINDU JATI=9701;QADIANI/AHMADI=152;SCHEDULED CASTES=507;SIKH=123;PARSI=46;OTHERS=1426]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:sd-khairpur","sd-khairpur","Khairpur District",2023,2597448,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",2513753,96.7778,83695,3.2222,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=KHAIRPUR DISTRICT;province=Sindh;categories_verbatim[MUSLIM=2513753;CHRISTIAN=5366;HINDU JATI=63366;QADIANI/AHMADI=309;SCHEDULED CASTES=12041;SIKH=28;PARSI=2;OTHERS=2583]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:sd-korangi","sd-korangi","Korangi District",2023,3127976,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",3003914,96.0338,124062,3.9662,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=KORANGI DISTRICT;province=Sindh;categories_verbatim[MUSLIM=3003914;CHRISTIAN=107008;HINDU JATI=13579;QADIANI/AHMADI=2406;SCHEDULED CASTES=317;SIKH=180;PARSI=50;OTHERS=522]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:sd-larkana","sd-larkana","Larkana District",2023,1784453,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",1754523,98.3227,29930,1.6773,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=LARKANA DISTRICT;province=Sindh;categories_verbatim[MUSLIM=1754523;CHRISTIAN=3650;HINDU JATI=24398;QADIANI/AHMADI=132;SCHEDULED CASTES=1396;SIKH=38;PARSI=1;OTHERS=315]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:sd-malir","sd-malir","Malir District",2023,2419736,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",2333721,96.4453,86015,3.5547,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=MALIR DISTRICT;province=Sindh;categories_verbatim[MUSLIM=2333721;CHRISTIAN=44015;HINDU JATI=38028;QADIANI/AHMADI=617;SCHEDULED CASTES=2162;SIKH=439;PARSI=5;OTHERS=749]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:sd-matiari","sd-matiari","Matiari District",2023,849351,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",693625,81.6653,155726,18.3347,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=MATIARI DISTRICT;province=Sindh;categories_verbatim[MUSLIM=693625;CHRISTIAN=1658;HINDU JATI=137522;QADIANI/AHMADI=57;SCHEDULED CASTES=15648;SIKH=12;PARSI=4;OTHERS=825]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:sd-mirpur-khas","sd-mirpur-khas","Mirpur Khas District",2023,1680980,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",974734,57.9861,706246,42.0139,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=MIRPUR KHAS DISTRICT;province=Sindh;categories_verbatim[MUSLIM=974734;CHRISTIAN=7082;HINDU JATI=524024;QADIANI/AHMADI=1286;SCHEDULED CASTES=173294;SIKH=35;PARSI=13;OTHERS=512]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:sd-naushahro-feroze","sd-naushahro-feroze","Naushahro Feroze District",2023,1776459,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",1743003,98.1167,33456,1.8833,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=NAUSHAHRO FEROZE DISTRICT;province=Sindh;categories_verbatim[MUSLIM=1743003;CHRISTIAN=2882;HINDU JATI=26037;QADIANI/AHMADI=221;SCHEDULED CASTES=2941;SIKH=15;PARSI=0;OTHERS=1360]"
"PK","pk-district-2023-boundary-pending","district","pk-district-2023-boundary-pending:sd-sanghar","sd-sanghar","Sanghar District",2023,2307831,"PBS 2023 Census Table 9 total population for the district-equivalent unit (four provinces + ICT frame). The 2023 PBS Table 9 religion tables cover the four provinces (Khyber Pakhtunkhwa, Punjab, Sindh, and Balochistan) and the Islamabad Capital Territory. They exclude Azad Jammu and Kashmir and Gilgit-Baltistan, whose figures are published separately and are not included here. This product renders the coverage of the published tables as printed and makes no territorial claim.",1729751,74.9514,578080,25.0486,,,,,,,"pbs-census-2023-table9-religion-district","census_religion_2023_verbatim_frame;eight_category_partition;no_no_religion_or_not_stated_category;minority_share_two_slot_design;reference_group=muslim;religious_affiliation_percent=muslim_reference_group_share;no_religion_percent=minority_share_exact_complement;minority_share=christian+hindu_jati+qadiani_ahmadi+scheduled_castes+sikh+parsi+others;exact_printed_counts;no_small_cell_suppression;printed_unit=SANGHAR DISTRICT;province=Sindh;categories_verbatim[MUSLIM=1729751;CHRISTIAN=9677;HINDU JATI=377177;QADIANI/AHMADI=304;SCHEDULED CASTES=187471;SIKH=88;PARSI=2;OTHERS=3361]"
