"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:1101","1101","IQUIQUE",2002,156274,"2002 National Census of Chile (INE), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r ('Poblacion total en encuesta Religion'). Affiliation = total_r - Ninguna (no 'No declara' line in 2002).",142944,91.4701,13330,8.5299,,,,2288.6387,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;change_withheld_2004_reclassification_parent_2002_combines_later_child;source_region=REGIÓN DE TARAPACÁ;source_categories_verbatim=Católica=112855;Evangélica o Protestante=16693;Testigos de Jehová=2524;Judaica=76;Mormón=1997;Musulmana=205;Ortodoxa=44;Otro religión o credo=8550;Ninguna religión, ateo o agnóstico=13330;No declara religión=0"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:1101","1101","IQUIQUE",2024,161992,"2024 National Census of Chile (INE, question 31), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r. Affiliation = total_r - Ninguna - 'No declara religion'.",121746,75.1556,38582,23.8172,,,,2288.6387,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;change_withheld_2004_reclassification_parent_2002_combines_later_child;source_region=REGIÓN DE TARAPACÁ;source_categories_verbatim=Católica=97841;Evangélica o Protestante=15635;Testigos de Jehová=1383;Judaica=213;Mormón=1174;Musulmana=753;Ortodoxa=0;Otro religión o credo=4597;Ninguna religión, ateo o agnóstico=38582;No declara religión=1664"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:1107","1107","ALTO HOSPICIO",2002,,"2002 National Census of Chile (INE), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r ('Poblacion total en encuesta Religion'). Affiliation = total_r - Ninguna (no 'No declara' line in 2002).",,,,,,,,574.1638,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;no_2002_commune_data_created_2004_or_bcn_gap"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:1107","1107","ALTO HOSPICIO",2024,105922,"2024 National Census of Chile (INE, question 31), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r. Affiliation = total_r - Ninguna - 'No declara religion'.",80134,75.6538,25090,23.6872,,,,574.1638,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN DE TARAPACÁ;source_categories_verbatim=Católica=55976;Evangélica o Protestante=19142;Testigos de Jehová=990;Judaica=134;Mormón=1013;Musulmana=100;Ortodoxa=0;Otro religión o credo=2702;Ninguna religión, ateo o agnóstico=25090;No declara religión=698"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:2101","2101","ANTOFAGASTA",2002,220171,"2002 National Census of Chile (INE), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r ('Poblacion total en encuesta Religion'). Affiliation = total_r - Ninguna (no 'No declara' line in 2002).",198632,90.2171,21539,9.7829,,,,30713.8127,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN DE ANTOFAGASTA;source_categories_verbatim=Católica=156725;Evangélica o Protestante=23439;Testigos de Jehová=4284;Judaica=71;Mormón=2944;Musulmana=48;Ortodoxa=73;Otro religión o credo=11048;Ninguna religión, ateo o agnóstico=21539;No declara religión=0"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:2101","2101","ANTOFAGASTA",2024,325286,"2024 National Census of Chile (INE, question 31), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r. Affiliation = total_r - Ninguna - 'No declara religion'.",230720,70.9284,92229,28.3532,,,,30713.8127,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN DE ANTOFAGASTA;source_categories_verbatim=Católica=177927;Evangélica o Protestante=37833;Testigos de Jehová=3212;Judaica=445;Mormón=2582;Musulmana=195;Ortodoxa=110;Otro religión o credo=8301;Ninguna religión, ateo o agnóstico=92229;No declara religión=2337"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:2102","2102","MEJILLONES",2002,6068,"2002 National Census of Chile (INE), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r ('Poblacion total en encuesta Religion'). Affiliation = total_r - Ninguna (no 'No declara' line in 2002).",5574,91.8589,494,8.1411,,,,3570.1853,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN DE ANTOFAGASTA;source_categories_verbatim=Católica=4048;Evangélica o Protestante=1103;Testigos de Jehová=98;Judaica=0;Mormón=52;Musulmana=1;Ortodoxa=0;Otro religión o credo=272;Ninguna religión, ateo o agnóstico=494;No declara religión=0"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:2102","2102","MEJILLONES",2024,10738,"2024 National Census of Chile (INE, question 31), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r. Affiliation = total_r - Ninguna - 'No declara religion'.",8523,79.3723,2174,20.2459,,,,3570.1853,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN DE ANTOFAGASTA;source_categories_verbatim=Católica=6061;Evangélica o Protestante=2093;Testigos de Jehová=81;Judaica=0;Mormón=69;Musulmana=0;Ortodoxa=0;Otro religión o credo=166;Ninguna religión, ateo o agnóstico=2174;No declara religión=41"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:2103","2103","SIERRA GORDA",2002,2014,"2002 National Census of Chile (INE), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r ('Poblacion total en encuesta Religion'). Affiliation = total_r - Ninguna (no 'No declara' line in 2002).",1810,89.8709,204,10.1291,,,,12891.5427,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN DE ANTOFAGASTA;source_categories_verbatim=Católica=1469;Evangélica o Protestante=163;Testigos de Jehová=26;Judaica=1;Mormón=15;Musulmana=3;Ortodoxa=0;Otro religión o credo=133;Ninguna religión, ateo o agnóstico=204;No declara religión=0"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:2103","2103","SIERRA GORDA",2024,1107,"2024 National Census of Chile (INE, question 31), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r. Affiliation = total_r - Ninguna - 'No declara religion'.",879,79.4038,218,19.6929,,,,12891.5427,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN DE ANTOFAGASTA;source_categories_verbatim=Católica=745;Evangélica o Protestante=88;Testigos de Jehová=0;Judaica=0;Mormón=0;Musulmana=0;Ortodoxa=0;Otro religión o credo=0;Ninguna religión, ateo o agnóstico=218;No declara religión=10"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:2104","2104","TALTAL",2002,8103,"2002 National Census of Chile (INE), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r ('Poblacion total en encuesta Religion'). Affiliation = total_r - Ninguna (no 'No declara' line in 2002).",7566,93.3728,537,6.6272,,,,20411.0014,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN DE ANTOFAGASTA;source_categories_verbatim=Católica=5960;Evangélica o Protestante=1015;Testigos de Jehová=147;Judaica=1;Mormón=83;Musulmana=2;Ortodoxa=0;Otro religión o credo=358;Ninguna religión, ateo o agnóstico=537;No declara religión=0"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:2104","2104","TALTAL",2024,9694,"2024 National Census of Chile (INE, question 31), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r. Affiliation = total_r - Ninguna - 'No declara religion'.",7238,74.6647,2406,24.8195,,,,20411.0014,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN DE ANTOFAGASTA;source_categories_verbatim=Católica=5317;Evangélica o Protestante=1462;Testigos de Jehová=113;Judaica=0;Mormón=77;Musulmana=0;Ortodoxa=0;Otro religión o credo=230;Ninguna religión, ateo o agnóstico=2406;No declara religión=50"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:2201","2201","CALAMA",2002,97876,"2002 National Census of Chile (INE), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r ('Poblacion total en encuesta Religion'). Affiliation = total_r - Ninguna (no 'No declara' line in 2002).",89625,91.5699,8251,8.4301,,,,15598.4608,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN DE ANTOFAGASTA;source_categories_verbatim=Católica=70929;Evangélica o Protestante=11040;Testigos de Jehová=1873;Judaica=22;Mormón=1279;Musulmana=12;Ortodoxa=14;Otro religión o credo=4456;Ninguna religión, ateo o agnóstico=8251;No declara religión=0"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:2201","2201","CALAMA",2024,131544,"2024 National Census of Chile (INE, question 31), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r. Affiliation = total_r - Ninguna - 'No declara religion'.",105787,80.4195,24616,18.7131,,,,15598.4608,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN DE ANTOFAGASTA;source_categories_verbatim=Católica=83274;Evangélica o Protestante=17794;Testigos de Jehová=1380;Judaica=194;Mormón=978;Musulmana=107;Ortodoxa=102;Otro religión o credo=1928;Ninguna religión, ateo o agnóstico=24616;No declara religión=1141"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:2202","2202","OLLAGÜE",2002,231,"2002 National Census of Chile (INE), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r ('Poblacion total en encuesta Religion'). Affiliation = total_r - Ninguna (no 'No declara' line in 2002).",221,95.671,10,4.329,,,,2920.9378,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN DE ANTOFAGASTA;source_categories_verbatim=Católica=199;Evangélica o Protestante=11;Testigos de Jehová=1;Judaica=0;Mormón=1;Musulmana=0;Ortodoxa=0;Otro religión o credo=9;Ninguna religión, ateo o agnóstico=10;No declara religión=0"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:2202","2202","OLLAGÜE",2024,208,"2024 National Census of Chile (INE, question 31), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r. Affiliation = total_r - Ninguna - 'No declara religion'.",208,100,0,0,,,,2920.9378,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN DE ANTOFAGASTA;source_categories_verbatim=Católica=156;Evangélica o Protestante=0;Testigos de Jehová=0;Judaica=0;Mormón=0;Musulmana=0;Ortodoxa=0;Otro religión o credo=0;Ninguna religión, ateo o agnóstico=0;No declara religión=0"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:2203","2203","SAN PEDRO DE ATACAMA",2002,3961,"2002 National Census of Chile (INE), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r ('Poblacion total en encuesta Religion'). Affiliation = total_r - Ninguna (no 'No declara' line in 2002).",3481,87.8818,480,12.1182,,,,23555.3473,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN DE ANTOFAGASTA;source_categories_verbatim=Católica=2800;Evangélica o Protestante=426;Testigos de Jehová=42;Judaica=11;Mormón=16;Musulmana=4;Ortodoxa=2;Otro religión o credo=180;Ninguna religión, ateo o agnóstico=480;No declara religión=0"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:2203","2203","SAN PEDRO DE ATACAMA",2024,7785,"2024 National Census of Chile (INE, question 31), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r. Affiliation = total_r - Ninguna - 'No declara religion'.",5839,75.0032,1869,24.0077,,,,23555.3473,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN DE ANTOFAGASTA;source_categories_verbatim=Católica=4708;Evangélica o Protestante=872;Testigos de Jehová=71;Judaica=0;Mormón=0;Musulmana=0;Ortodoxa=0;Otro religión o credo=130;Ninguna religión, ateo o agnóstico=1869;No declara religión=77"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:2301","2301","TOCOPILLA",2002,17306,"2002 National Census of Chile (INE), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r ('Poblacion total en encuesta Religion'). Affiliation = total_r - Ninguna (no 'No declara' line in 2002).",16205,93.638,1101,6.362,,,,4033.7563,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN DE ANTOFAGASTA;source_categories_verbatim=Católica=12516;Evangélica o Protestante=2080;Testigos de Jehová=438;Judaica=5;Mormón=262;Musulmana=4;Ortodoxa=2;Otro religión o credo=898;Ninguna religión, ateo o agnóstico=1101;No declara religión=0"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:2301","2301","TOCOPILLA",2024,20218,"2024 National Census of Chile (INE, question 31), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r. Affiliation = total_r - Ninguna - 'No declara religion'.",15832,78.3065,4314,21.3374,,,,4033.7563,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN DE ANTOFAGASTA;source_categories_verbatim=Católica=11724;Evangélica o Protestante=3234;Testigos de Jehová=318;Judaica=0;Mormón=180;Musulmana=0;Ortodoxa=0;Otro religión o credo=288;Ninguna religión, ateo o agnóstico=4314;No declara religión=72"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:2302","2302","MARÍA ELENA",2002,5408,"2002 National Census of Chile (INE), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r ('Poblacion total en encuesta Religion'). Affiliation = total_r - Ninguna (no 'No declara' line in 2002).",5074,93.824,334,6.176,,,,12439.9269,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN DE ANTOFAGASTA;source_categories_verbatim=Católica=4326;Evangélica o Protestante=464;Testigos de Jehová=89;Judaica=0;Mormón=62;Musulmana=1;Ortodoxa=0;Otro religión o credo=132;Ninguna religión, ateo o agnóstico=334;No declara religión=0"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:2302","2302","MARÍA ELENA",2024,3884,"2024 National Census of Chile (INE, question 31), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r. Affiliation = total_r - Ninguna - 'No declara religion'.",3167,81.5396,708,18.2286,,,,12439.9269,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN DE ANTOFAGASTA;source_categories_verbatim=Católica=2502;Evangélica o Protestante=579;Testigos de Jehová=51;Judaica=0;Mormón=0;Musulmana=0;Ortodoxa=0;Otro religión o credo=0;Ninguna religión, ateo o agnóstico=708;No declara religión=9"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:3101","3101","COPIAPÓ",2002,92764,"2002 National Census of Chile (INE), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r ('Poblacion total en encuesta Religion'). Affiliation = total_r - Ninguna (no 'No declara' line in 2002).",85933,92.6362,6831,7.3638,,,,17788.6704,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN DE ATACAMA;source_categories_verbatim=Católica=70009;Evangélica o Protestante=9442;Testigos de Jehová=1156;Judaica=53;Mormón=1417;Musulmana=41;Ortodoxa=20;Otro religión o credo=3795;Ninguna religión, ateo o agnóstico=6831;No declara religión=0"
