"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:orasje","orasje","ORAŠJE",2013,19861,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",19610,98.7362,90,0.4531,,,,117.8873,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=ORAŠJE;boundary_source_name=Orašje;source_categories_verbatim=Islamska=2032;Pravoslavna=165;Katolička=17104;Muslimanska=37;Rimokatolička=244;Srpska=0;Jehovini svjedoci=4;Grkokatolička=0;Protestantska=0;Romska=0;Hrišćanska=10;Bošnjačka=0;Hrvat=3;Adventistička=0;Bosanac=0;Agnostik=32;Ateist=58;Ostali=11;Ne izjašnjava se=138;Nepoznato=23"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:banovici","banovici","BANOVIĆI",2013,22773,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",22399,98.3577,190,0.8343,,,,188.5304,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=BANOVIĆI;boundary_source_name=Banovići;source_categories_verbatim=Islamska=21750;Pravoslavna=238;Katolička=274;Muslimanska=108;Rimokatolička=8;Srpska=4;Jehovini svjedoci=2;Grkokatolička=0;Protestantska=0;Romska=4;Hrišćanska=0;Bošnjačka=0;Hrvat=0;Adventistička=0;Bosanac=1;Agnostik=44;Ateist=146;Ostali=10;Ne izjašnjava se=176;Nepoznato=8"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:celic","celic","ČELIĆ",2013,10502,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",10455,99.5525,11,0.1047,,,,131.5424,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=ČELIĆ;boundary_source_name=Čelić;source_categories_verbatim=Islamska=9395;Pravoslavna=191;Katolička=847;Muslimanska=12;Rimokatolička=0;Srpska=10;Jehovini svjedoci=0;Grkokatolička=0;Protestantska=0;Romska=0;Hrišćanska=0;Bošnjačka=0;Hrvat=0;Adventistička=0;Bosanac=0;Agnostik=2;Ateist=9;Ostali=0;Ne izjašnjava se=23;Nepoznato=13"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:doboj_istok","doboj_istok","DOBOJ-ISTOK",2013,10248,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",9939,96.9848,14,0.1366,,,,32.2843,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=DOBOJ-ISTOK;boundary_source_name=Doboj East;source_categories_verbatim=Islamska=9863;Pravoslavna=13;Katolička=16;Muslimanska=41;Rimokatolička=1;Srpska=0;Jehovini svjedoci=0;Grkokatolička=0;Protestantska=0;Romska=0;Hrišćanska=0;Bošnjačka=0;Hrvat=0;Adventistička=0;Bosanac=0;Agnostik=2;Ateist=12;Ostali=5;Ne izjašnjava se=19;Nepoznato=276"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:gracanica","gracanica","GRAČANICA",2013,45220,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",44744,98.9474,216,0.4777,,,,204.0447,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=GRAČANICA;boundary_source_name=Gračanica;source_categories_verbatim=Islamska=44031;Pravoslavna=182;Katolička=74;Muslimanska=418;Rimokatolička=1;Srpska=0;Jehovini svjedoci=0;Grkokatolička=0;Protestantska=0;Romska=10;Hrišćanska=0;Bošnjačka=5;Hrvat=2;Adventistička=0;Bosanac=4;Agnostik=56;Ateist=160;Ostali=17;Ne izjašnjava se=185;Nepoznato=75"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:gradacac","gradacac","GRADAČAC",2013,39340,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",38860,98.7799,241,0.6126,,,,187.9675,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=GRADAČAC;boundary_source_name=Gradačac;source_categories_verbatim=Islamska=37393;Pravoslavna=365;Katolička=881;Muslimanska=180;Rimokatolička=28;Srpska=1;Jehovini svjedoci=2;Grkokatolička=0;Protestantska=0;Romska=1;Hrišćanska=0;Bošnjačka=1;Hrvat=1;Adventistička=0;Bosanac=4;Agnostik=63;Ateist=178;Ostali=3;Ne izjašnjava se=183;Nepoznato=56"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:kalesija","kalesija","KALESIJA",2013,33053,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",32959,99.7156,16,0.0484,,,,189.219,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=KALESIJA;boundary_source_name=Kalesija;source_categories_verbatim=Islamska=32506;Pravoslavna=266;Katolička=25;Muslimanska=153;Rimokatolička=0;Srpska=1;Jehovini svjedoci=1;Grkokatolička=0;Protestantska=0;Romska=3;Hrišćanska=1;Bošnjačka=2;Hrvat=0;Adventistička=0;Bosanac=0;Agnostik=3;Ateist=13;Ostali=1;Ne izjašnjava se=42;Nepoznato=36"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:kladanj","kladanj","KLADANJ",2013,12348,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",12247,99.1821,41,0.332,,,,307.0378,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=KLADANJ;boundary_source_name=Kladanj;source_categories_verbatim=Islamska=12069;Pravoslavna=99;Katolička=31;Muslimanska=34;Rimokatolička=0;Srpska=5;Jehovini svjedoci=0;Grkokatolička=0;Protestantska=0;Romska=3;Hrišćanska=0;Bošnjačka=4;Hrvat=0;Adventistička=0;Bosanac=0;Agnostik=17;Ateist=24;Ostali=2;Ne izjašnjava se=51;Nepoznato=9"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:lukavac","lukavac","LUKAVAC",2013,44520,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",43407,97.5,508,1.1411,,,,344.4021,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=LUKAVAC;boundary_source_name=Lukavac;source_categories_verbatim=Islamska=39214;Pravoslavna=1529;Katolička=1507;Muslimanska=1015;Rimokatolička=19;Srpska=10;Jehovini svjedoci=44;Grkokatolička=0;Protestantska=0;Romska=11;Hrišćanska=6;Bošnjačka=11;Hrvat=0;Adventistička=0;Bosanac=1;Agnostik=117;Ateist=391;Ostali=40;Ne izjašnjava se=521;Nepoznato=84"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:sapna","sapna","SAPNA",2013,11178,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",11160,99.839,0,0,,,,89.7375,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=SAPNA;boundary_source_name=Sapna;source_categories_verbatim=Islamska=10912;Pravoslavna=236;Katolička=9;Muslimanska=3;Rimokatolička=0;Srpska=0;Jehovini svjedoci=0;Grkokatolička=0;Protestantska=0;Romska=0;Hrišćanska=0;Bošnjačka=0;Hrvat=0;Adventistička=0;Bosanac=0;Agnostik=0;Ateist=0;Ostali=0;Ne izjašnjava se=8;Nepoznato=10"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:srebrenik","srebrenik","SREBRENIK",2013,39678,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",39320,99.0977,153,0.3856,,,,254.3964,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=SREBRENIK;boundary_source_name=Srebrenik;source_categories_verbatim=Islamska=36247;Pravoslavna=456;Katolička=1887;Muslimanska=567;Rimokatolička=86;Srpska=20;Jehovini svjedoci=3;Grkokatolička=0;Protestantska=0;Romska=0;Hrišćanska=2;Bošnjačka=16;Hrvat=4;Adventistička=0;Bosanac=1;Agnostik=40;Ateist=113;Ostali=31;Ne izjašnjava se=170;Nepoznato=35"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:teocak","teocak","TEOČAK",2013,7424,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",7413,99.8518,7,0.0943,,,,32.1895,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=TEOČAK;boundary_source_name=Teočak;source_categories_verbatim=Islamska=7399;Pravoslavna=8;Katolička=6;Muslimanska=0;Rimokatolička=0;Srpska=0;Jehovini svjedoci=0;Grkokatolička=0;Protestantska=0;Romska=0;Hrišćanska=0;Bošnjačka=0;Hrvat=0;Adventistička=0;Bosanac=0;Agnostik=0;Ateist=7;Ostali=0;Ne izjašnjava se=1;Nepoznato=3"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:tuzla","tuzla","TUZLA",2013,110979,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",103278,93.0608,4234,3.8151,,,,286.6311,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=TUZLA;boundary_source_name=Tuzla;source_categories_verbatim=Islamska=81053;Pravoslavna=3557;Katolička=14769;Muslimanska=2509;Rimokatolička=548;Srpska=27;Jehovini svjedoci=244;Grkokatolička=0;Protestantska=51;Romska=120;Hrišćanska=26;Bošnjačka=40;Hrvat=59;Adventistička=4;Bosanac=30;Agnostik=1214;Ateist=3020;Ostali=241;Ne izjašnjava se=3303;Nepoznato=164"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:zivinice","zivinice","ŽIVINICE",2013,57765,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",57283,99.1656,186,0.322,,,,287.6494,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=ŽIVINICE;boundary_source_name=Živinice;source_categories_verbatim=Islamska=54089;Pravoslavna=256;Katolička=2459;Muslimanska=354;Rimokatolička=66;Srpska=4;Jehovini svjedoci=4;Grkokatolička=0;Protestantska=0;Romska=15;Hrišćanska=0;Bošnjačka=8;Hrvat=8;Adventistička=0;Bosanac=3;Agnostik=54;Ateist=132;Ostali=17;Ne izjašnjava se=252;Nepoznato=44"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:breza","breza","BREZA",2013,14168,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",13950,98.4613,66,0.4658,,,,79.5175,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=BREZA;boundary_source_name=Breza;source_categories_verbatim=Islamska=13249;Pravoslavna=139;Katolička=316;Muslimanska=212;Rimokatolička=8;Srpska=0;Jehovini svjedoci=4;Grkokatolička=0;Protestantska=7;Romska=0;Hrišćanska=0;Bošnjačka=1;Hrvat=0;Adventistička=0;Bosanac=6;Agnostik=24;Ateist=42;Ostali=8;Ne izjašnjava se=138;Nepoznato=14"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:doboj_jug","doboj_jug","DOBOJ-JUG",2013,4137,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",4109,99.3232,9,0.2175,,,,11.292,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=DOBOJ-JUG;boundary_source_name=Doboj Jug;source_categories_verbatim=Islamska=4056;Pravoslavna=10;Katolička=24;Muslimanska=13;Rimokatolička=0;Srpska=0;Jehovini svjedoci=0;Grkokatolička=0;Protestantska=1;Romska=0;Hrišćanska=0;Bošnjačka=0;Hrvat=0;Adventistička=0;Bosanac=1;Agnostik=4;Ateist=5;Ostali=4;Ne izjašnjava se=15;Nepoznato=4"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:kakanj","kakanj","KAKANJ",2013,37441,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",36947,98.6806,207,0.5529,,,,383.4015,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=KAKANJ;boundary_source_name=Kakanj;source_categories_verbatim=Islamska=32862;Pravoslavna=293;Katolička=2805;Muslimanska=673;Rimokatolička=219;Srpska=2;Jehovini svjedoci=2;Grkokatolička=0;Protestantska=10;Romska=18;Hrišćanska=3;Bošnjačka=10;Hrvat=11;Adventistička=0;Bosanac=7;Agnostik=67;Ateist=140;Ostali=32;Ne izjašnjava se=267;Nepoznato=20"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:maglaj","maglaj","MAGLAJ",2013,23146,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",22847,98.7082,165,0.7129,,,,303.8696,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=MAGLAJ;boundary_source_name=Maglaj;source_categories_verbatim=Islamska=19912;Pravoslavna=808;Katolička=2033;Muslimanska=58;Rimokatolička=9;Srpska=8;Jehovini svjedoci=2;Grkokatolička=2;Protestantska=1;Romska=0;Hrišćanska=2;Bošnjačka=0;Hrvat=0;Adventistička=0;Bosanac=3;Agnostik=56;Ateist=109;Ostali=9;Ne izjašnjava se=120;Nepoznato=14"
"BA","ba-municipality-2013-geoboundaries-adm3","municipality","ba-municipality-2013-geoboundaries-adm3:olovo","olovo","OLOVO",2013,10175,"BHAS 2013 Census, Book 2 (Ethnicity/nationality, Religion, Mother tongue), Table 5.1 'Stanovništvo prema vjeroispovijesti i spolu, po općinama/gradovima' (Population by religion and sex, by municipalities/cities), Ukupno/Total (both sexes, all ages). The denominator is the printed municipality total (the BHAS resident-population count).",10130,99.5577,11,0.1081,,,,397.4691,,,"ba-census-2013-book2-t5-1-religion-by-municipality|geoboundaries-bih-adm3-2013","census_declared_religion;all_persons_all_ages_universe;single_select_declared_religion;religious_affiliation_percent_is_summed_named_religion_share;no_religion_percent_is_agnostic_plus_atheist;non_response_undeclared_plus_unknown_in_denominator_neither_slot;shares_need_not_sum_to_100;single_wave_2013_only_1991_held_ethnicity_not_religion_and_no_licensed_prewar_boundary;bhas_official_state_publication_rs_institute_disputed_methodology;boundary_geoboundaries_adm3_public_domain_2013_frame_with_name_crosswalk;source_area_name=OLOVO;boundary_source_name=Olovo;source_categories_verbatim=Islamska=9768;Pravoslavna=78;Katolička=233;Muslimanska=46;Rimokatolička=0;Srpska=0;Jehovini svjedoci=1;Grkokatolička=0;Protestantska=0;Romska=0;Hrišćanska=0;Bošnjačka=0;Hrvat=0;Adventistička=0;Bosanac=0;Agnostik=2;Ateist=9;Ostali=4;Ne izjašnjava se=25;Nepoznato=9"
