"gisjoin","year","boundary_year","area_name","source_area_name","state_name","state_code","county_name","county_code","population_total","population_reference_year","church_or_edifice_count","church_count_basis","church_seating_count","church_seating_per_100_population","churches_or_edifices_per_10000_residents","church_property_value","member_count","members_per_100_population","land_area_sq_km","quality_flag"
"G3400330",1906,1930,"Salem, New Jersey","Salem","New Jersey","340","Salem","0330",26999,1910,,,,,,,9117,33.7679,900.94,"wave_coverage_differs;period_boundary_vintage_differs"
"G0501250",1906,1930,"Saline, Arkansas","Saline","Arkansas","050","Saline","1250",16657,1910,,,,,,,4198,25.2026,1891.99,"wave_coverage_differs;period_boundary_vintage_differs"
"G1701650",1906,1930,"Saline, Illinois","Saline","Illinois","170","Saline","1650",30204,1910,,,,,,,6628,21.9441,1001.75,"wave_coverage_differs;period_boundary_vintage_differs"
"G2001690",1906,1930,"Saline, Kansas","Saline","Kansas","200","Saline","1690",20338,1910,,,,,,,6381,31.3748,1868.17,"wave_coverage_differs;period_boundary_vintage_differs"
"G2901950",1906,1930,"Saline, Missouri","Saline","Missouri","290","Saline","1950",29448,1910,,,,,,,13792,46.8351,1980.42,"wave_coverage_differs;period_boundary_vintage_differs"
"G3101510",1906,1930,"Saline, Nebraska","Saline","Nebraska","310","Saline","1510",17866,1910,,,,,,,5215,29.1895,1492.63,"wave_coverage_differs;period_boundary_vintage_differs"
"G4900350",1906,1930,"Salt Lake, Utah","Salt Lake","Utah","490","Salt Lake","0350",131426,1910,,,,,,,48641,37.0102,2091.28,"wave_coverage_differs;period_boundary_vintage_differs"
"G4500810",1906,1930,"Saluda, South Carolina","Saluda","South Carolina","450","Saluda","0810",20943,1910,,,,,,,9572,45.705,1196.09,"wave_coverage_differs;period_boundary_vintage_differs"
"G3701630",1906,1930,"Sampson, North Carolina","Sampson","North Carolina","370","Sampson","1630",29982,1910,,,,,,,12101,40.3609,2451.7,"wave_coverage_differs;period_boundary_vintage_differs"
"G4804050",1906,1930,"San Augustine, Texas","San Augustine","Texas","480","San Augustine","4050",11264,1910,,,,,,,2260,20.0639,1534.04,"wave_coverage_differs;period_boundary_vintage_differs"
"G0600690",1906,1930,"San Benito, California","San Benito","California","060","San Benito","0690",8041,1910,,,,,,,3007,37.3958,3601.32,"wave_coverage_differs;period_boundary_vintage_differs"
"G0600710",1906,1930,"San Bernardino, California","San Bernardino","California","060","San Bernardino","0710",56706,1910,,,,,,,11382,20.072,52057.21,"wave_coverage_differs;period_boundary_vintage_differs"
"G0600730",1906,1930,"San Diego, California","San Diego","California","060","San Diego","0730",61665,1910,,,,,,,15539,25.1991,10974.34,"wave_coverage_differs;period_boundary_vintage_differs"
"G0600750",1906,1930,"San Francisco, California","San Francisco","California","060","San Francisco","0750",416912,1910,,,,,,,142919,34.2804,123.16,"wave_coverage_differs;period_boundary_vintage_differs"
"G4804070",1906,1930,"San Jacinto, Texas","San Jacinto","Texas","480","San Jacinto","4070",9542,1910,,,,,,,2219,23.2551,1626.28,"wave_coverage_differs;period_boundary_vintage_differs"
"G0600770",1906,1930,"San Joaquin, California","San Joaquin","California","060","San Joaquin","0770",50731,1910,,,,,,,10667,21.0266,3689.78,"wave_coverage_differs;period_boundary_vintage_differs"
"G0801110",1906,1930,"San Juan, Colorado","San Juan","Colorado","080","San Juan","1110",3063,1910,,,,,,,1253,40.9076,1005.68,"wave_coverage_differs;period_boundary_vintage_differs"
"G4900370",1906,1930,"San Juan, Utah","San Juan","Utah","490","San Juan","0370",2377,1910,,,,,,,306,12.8734,20546.8,"wave_coverage_differs;period_boundary_vintage_differs"
"G5300550",1906,1930,"San Juan, Washington","San Juan","Washington","530","San Juan","0550",3603,1910,,,,,,,476,13.2112,454.28,"wave_coverage_differs;period_boundary_vintage_differs"
"G0600790",1906,1930,"San Luis Obispo, California","San Luis Obispo","California","060","San Luis Obispo","0790",19383,1910,,,,,,,6027,31.0943,8605.57,"wave_coverage_differs;period_boundary_vintage_differs"
"G0600810",1906,1930,"San Mateo, California","San Mateo","California","060","San Mateo","0810",26585,1910,,,,,,,5598,21.057,1173.99,"wave_coverage_differs;period_boundary_vintage_differs"
"G0801130",1906,1930,"San Miguel, Colorado","San Miguel","Colorado","080","San Miguel","1130",4700,1910,,,,,,,815,17.3404,3337.42,"wave_coverage_differs;period_boundary_vintage_differs"
"G4804090",1906,1930,"San Patricio, Texas","San Patricio","Texas","480","San Patricio","4090",7307,1910,,,,,,,4315,59.053,1825.04,"wave_coverage_differs;period_boundary_vintage_differs"
"G4804110",1906,1930,"San Saba, Texas","San Saba","Texas","480","San Saba","4110",11245,1910,,,,,,,2177,19.3597,2948.47,"wave_coverage_differs;period_boundary_vintage_differs"
"G4601110",1906,1930,"Sanborn, South Dakota","Sanborn","South Dakota","460","Sanborn","1110",6607,1910,,,,,,,1603,24.2621,1477.53,"wave_coverage_differs;period_boundary_vintage_differs"
"G3000890",1906,1930,"Sanders, Montana","Sanders","Montana","300","Sanders","0890",3713,1910,,,,,,,73,1.9661,7225.84,"wave_coverage_differs;period_boundary_vintage_differs"
"G3901430",1906,1930,"Sandusky, Ohio","Sandusky","Ohio","390","Sandusky","1430",35171,1910,,,,,,,12477,35.4752,1063.19,"wave_coverage_differs;period_boundary_vintage_differs"
"G1701670",1906,1930,"Sangamon, Illinois","Sangamon","Illinois","170","Sangamon","1670",91024,1910,,,,,,,35233,38.7074,2271.47,"wave_coverage_differs;period_boundary_vintage_differs"
"G2601510",1906,1930,"Sanilac, Michigan","Sanilac","Michigan","260","Sanilac","1510",33930,1910,,,,,,,6121,18.0401,2496.98,"wave_coverage_differs;period_boundary_vintage_differs"
"G4900390",1906,1930,"Sanpete, Utah","Sanpete","Utah","490","Sanpete","0390",16704,1910,,,,,,,10490,62.7993,4150.54,"wave_coverage_differs;period_boundary_vintage_differs"
"G0600830",1906,1930,"Santa Barbara, California","Santa Barbara","California","060","Santa Barbara","0830",27738,1910,,,,,,,6982,25.1712,7120.98,"wave_coverage_differs;period_boundary_vintage_differs"
"G0600850",1906,1930,"Santa Clara, California","Santa Clara","California","060","Santa Clara","0850",83539,1910,,,,,,,24914,29.8232,3362.69,"wave_coverage_differs;period_boundary_vintage_differs"
"G0600870",1906,1930,"Santa Cruz, California","Santa Cruz","California","060","Santa Cruz","0870",26140,1910,,,,,,,7938,30.3673,1156.07,"wave_coverage_differs;period_boundary_vintage_differs"
"G1201130",1906,1930,"Santa Rosa, Florida","Santa Rosa","Florida","120","Santa Rosa","1130",14897,1910,,,,,,,2842,19.0777,2650.51,"wave_coverage_differs;period_boundary_vintage_differs"
"G3600910",1906,1930,"Saratoga, New York","Saratoga","New York","360","Saratoga","0910",61917,1910,,,,,,,24787,40.0326,2185.44,"wave_coverage_differs;period_boundary_vintage_differs"
"G3800810",1906,1930,"Sargent, North Dakota","Sargent","North Dakota","380","Sargent","0810",9202,1910,,,,,,,2690,29.2328,2245.26,"wave_coverage_differs;period_boundary_vintage_differs"
"G3101530",1906,1930,"Sarpy, Nebraska","Sarpy","Nebraska","310","Sarpy","1530",9274,1910,,,,,,,1724,18.5896,641.08,"wave_coverage_differs;period_boundary_vintage_differs"
"G5501110",1906,1930,"Sauk, Wisconsin","Sauk","Wisconsin","550","Sauk","1110",32869,1910,,,,,,,14287,43.4665,2197.91,"wave_coverage_differs;period_boundary_vintage_differs"
"G3101550",1906,1930,"Saunders, Nebraska","Saunders","Nebraska","310","Saunders","1550",21179,1910,,,,,,,8037,37.948,1965.77,"wave_coverage_differs;period_boundary_vintage_differs"
"G5501130",1906,1930,"Sawyer, Wisconsin","Sawyer","Wisconsin","550","Sawyer","1130",6227,1910,,,,,,,1134,18.211,3497.16,"wave_coverage_differs;period_boundary_vintage_differs"
"G3600930",1906,1930,"Schenectady, New York","Schenectady","New York","360","Schenectady","0930",88235,1910,,,,,,,29892,33.8777,542.03,"wave_coverage_differs;period_boundary_vintage_differs"
"G4804130",1906,1930,"Schleicher, Texas","Schleicher","Texas","480","Schleicher","4130",1893,1910,,,,,,,229,12.0972,3394.6,"wave_coverage_differs;period_boundary_vintage_differs"
"G1302490",1906,1930,"Schley, Georgia","Schley","Georgia","130","Schley","2490",5213,1910,,,,,,,1977,37.9244,436.52,"wave_coverage_differs;period_boundary_vintage_differs"
"G3600950",1906,1930,"Schoharie, New York","Schoharie","New York","360","Schoharie","0950",23855,1910,,,,,,,7815,32.7604,1622.09,"wave_coverage_differs;period_boundary_vintage_differs"
"G2601530",1906,1930,"Schoolcraft, Michigan","Schoolcraft","Michigan","260","Schoolcraft","1530",8681,1910,,,,,,,2840,32.7151,3164.64,"wave_coverage_differs;period_boundary_vintage_differs"
"G1701690",1906,1930,"Schuyler, Illinois","Schuyler","Illinois","170","Schuyler","1690",14852,1910,,,,,,,3366,22.6636,1143.04,"wave_coverage_differs;period_boundary_vintage_differs"
"G2901970",1906,1930,"Schuyler, Missouri","Schuyler","Missouri","290","Schuyler","1970",9062,1910,,,,,,,2932,32.3549,798.12,"wave_coverage_differs;period_boundary_vintage_differs"
"G3600970",1906,1930,"Schuyler, New York","Schuyler","New York","360","Schuyler","0970",14004,1910,,,,,,,4314,30.8055,886.63,"wave_coverage_differs;period_boundary_vintage_differs"
"G4201070",1906,1930,"Schuylkill, Pennsylvania","Schuylkill","Pennsylvania","420","Schuylkill","1070",207894,1910,,,,,,,85800,41.271,2026.95,"wave_coverage_differs;period_boundary_vintage_differs"
"G3901450",1906,1930,"Scioto, Ohio","Scioto","Ohio","390","Scioto","1450",48463,1910,,,,,,,14300,29.507,1595.63,"wave_coverage_differs;period_boundary_vintage_differs"
"G2901990",1906,1930,"Scotland, Missouri","Scotland","Missouri","290","Scotland","1990",11869,1910,,,,,,,4810,40.5257,1137.78,"wave_coverage_differs;period_boundary_vintage_differs"
"G3701650",1906,1930,"Scotland, North Carolina","Scotland","North Carolina","370","Scotland","1650",15363,1910,,,,,,,6197,40.3372,830.65,"wave_coverage_differs;period_boundary_vintage_differs"
"G0501270",1906,1930,"Scott, Arkansas","Scott","Arkansas","050","Scott","1270",14302,1910,,,,,,,2546,17.8017,2325.96,"wave_coverage_differs;period_boundary_vintage_differs"
"G1701710",1906,1930,"Scott, Illinois","Scott","Illinois","170","Scott","1710",10067,1910,,,,,,,3462,34.3896,654.67,"wave_coverage_differs;period_boundary_vintage_differs"
"G1801430",1906,1930,"Scott, Indiana","Scott","Indiana","180","Scott","1430",8323,1910,,,,,,,3478,41.7878,499.22,"wave_coverage_differs;period_boundary_vintage_differs"
"G1901630",1906,1930,"Scott, Iowa","Scott","Iowa","190","Scott","1630",60000,1910,,,,,,,13559,22.5983,1212.66,"wave_coverage_differs;period_boundary_vintage_differs"
"G2001710",1906,1930,"Scott, Kansas","Scott","Kansas","200","Scott","1710",3047,1910,,,,,,,562,18.4444,1858.74,"wave_coverage_differs;period_boundary_vintage_differs"
"G2102090",1906,1930,"Scott, Kentucky","Scott","Kentucky","210","Scott","2090",16956,1910,,,,,,,6652,39.231,738.72,"wave_coverage_differs;period_boundary_vintage_differs"
"G2701390",1906,1930,"Scott, Minnesota","Scott","Minnesota","270","Scott","1390",14888,1910,,,,,,,11829,79.4533,953.79,"wave_coverage_differs;period_boundary_vintage_differs"
"G2801230",1906,1930,"Scott, Mississippi","Scott","Mississippi","280","Scott","1230",16723,1910,,,,,,,5468,32.6975,1580.88,"wave_coverage_differs;period_boundary_vintage_differs"
"G2902010",1906,1930,"Scott, Missouri","Scott","Missouri","290","Scott","2010",22372,1910,,,,,,,8216,36.7245,1102.99,"wave_coverage_differs;period_boundary_vintage_differs"
"G4701510",1906,1930,"Scott, Tennessee","Scott","Tennessee","470","Scott","1510",12947,1910,,,,,,,3287,25.3881,1381.05,"wave_coverage_differs;period_boundary_vintage_differs"
"G5101690",1906,1930,"Scott, Virginia","Scott","Virginia","510","Scott","1690",23814,1910,,,,,,,4491,18.8587,1395.07,"wave_coverage_differs;period_boundary_vintage_differs"
"G3101570",1906,1930,"Scotts Bluff, Nebraska","Scotts Bluff","Nebraska","310","Scotts Bluff","1570",8355,1910,,,,,,,916,10.9635,1930.51,"wave_coverage_differs;period_boundary_vintage_differs"
"G1302510",1906,1930,"Screven, Georgia","Screven","Georgia","130","Screven","2510",20202,1910,,,,,,,8643,42.7829,1698.69,"wave_coverage_differs;period_boundary_vintage_differs"
"G4804150",1906,1930,"Scurry, Texas","Scurry","Texas","480","Scurry","4150",10924,1910,,,,,,,2086,19.0956,2350.52,"wave_coverage_differs;period_boundary_vintage_differs"
"G0501290",1906,1930,"Searcy, Arkansas","Searcy","Arkansas","050","Searcy","1290",14825,1910,,,,,,,2429,16.3845,1731.45,"wave_coverage_differs;period_boundary_vintage_differs"
"G0501310",1906,1930,"Sebastian, Arkansas","Sebastian","Arkansas","050","Sebastian","1310",52278,1910,,,,,,,16085,30.7682,1414.86,"wave_coverage_differs;period_boundary_vintage_differs"
"G0801150",1906,1930,"Sedgwick, Colorado","Sedgwick","Colorado","080","Sedgwick","1150",3061,1910,,,,,,,260,8.494,1422.95,"wave_coverage_differs;period_boundary_vintage_differs"
"G2001730",1906,1930,"Sedgwick, Kansas","Sedgwick","Kansas","200","Sedgwick","1730",73095,1910,,,,,,,17306,23.676,2613.6,"wave_coverage_differs;period_boundary_vintage_differs"
"G4001330",1906,1930,"Seminole, Oklahoma","Seminole","Oklahoma","400","Seminole","1330",19964,1910,,,,,,,970,4.8587,1658.84,"wave_coverage_differs;period_boundary_vintage_differs"
"G3600990",1906,1930,"Seneca, New York","Seneca","New York","360","Seneca","0990",26972,1910,,,,,,,6132,22.7347,1011.27,"wave_coverage_differs;period_boundary_vintage_differs"
"G3901470",1906,1930,"Seneca, Ohio","Seneca","Ohio","390","Seneca","1470",42421,1910,,,,,,,18356,43.271,1431.73,"wave_coverage_differs;period_boundary_vintage_differs"
"G4701530",1906,1930,"Sequatchie, Tennessee","Sequatchie","Tennessee","470","Sequatchie","1530",4202,1910,,,,,,,763,18.158,689.01,"wave_coverage_differs;period_boundary_vintage_differs"
"G4001350",1906,1930,"Sequoyah, Oklahoma","Sequoyah","Oklahoma","400","Sequoyah","1350",25005,1910,,,,,,,2521,10.082,1849.87,"wave_coverage_differs;period_boundary_vintage_differs"
"G0501330",1906,1930,"Sevier, Arkansas","Sevier","Arkansas","050","Sevier","1330",16616,1910,,,,,,,3332,20.053,1505.46,"wave_coverage_differs;period_boundary_vintage_differs"
"G4701550",1906,1930,"Sevier, Tennessee","Sevier","Tennessee","470","Sevier","1550",22296,1910,,,,,,,8044,36.0782,1548.1,"wave_coverage_differs;period_boundary_vintage_differs"
"G4900410",1906,1930,"Sevier, Utah","Sevier","Utah","490","Sevier","0410",9775,1910,,,,,,,5311,54.3325,4968.64,"wave_coverage_differs;period_boundary_vintage_differs"
"G2001750",1906,1930,"Seward, Kansas","Seward","Kansas","200","Seward","1750",4091,1910,,,,,,,203,4.9621,1658.65,"wave_coverage_differs;period_boundary_vintage_differs"
"G3101590",1906,1930,"Seward, Nebraska","Seward","Nebraska","310","Seward","1590",15895,1910,,,,,,,5067,31.8779,1491.52,"wave_coverage_differs;period_boundary_vintage_differs"
"G4804170",1906,1930,"Shackelford, Texas","Shackelford","Texas","480","Shackelford","4170",4201,1910,,,,,,,841,20.019,2371.26,"wave_coverage_differs;period_boundary_vintage_differs"
"G2902030",1906,1930,"Shannon, Missouri","Shannon","Missouri","290","Shannon","2030",11443,1910,,,,,,,1806,15.7826,2600.62,"wave_coverage_differs;period_boundary_vintage_differs"
"G4601130",1906,1930,"Shannon, South Dakota","Shannon","South Dakota","460","Shannon","1130",0,1910,,,,,,,1374,,2473.82,"wave_coverage_differs;period_boundary_vintage_differs"
"G2801250",1906,1930,"Sharkey, Mississippi","Sharkey","Mississippi","280","Sharkey","1250",15694,1910,,,,,,,4310,27.4627,1127.43,"wave_coverage_differs;period_boundary_vintage_differs"
"G0501350",1906,1930,"Sharp, Arkansas","Sharp","Arkansas","050","Sharp","1350",11688,1910,,,,,,,2571,21.9969,1570.66,"wave_coverage_differs;period_boundary_vintage_differs"
"G0600890",1906,1930,"Shasta, California","Shasta","California","060","Shasta","0890",18920,1910,,,,,,,1713,9.0539,9964.75,"wave_coverage_differs;period_boundary_vintage_differs"
"G5501150",1906,1930,"Shawano, Wisconsin","Shawano","Wisconsin","550","Shawano","1150",31884,1910,,,,,,,12755,40.0044,3016.49,"wave_coverage_differs;period_boundary_vintage_differs"
"G2001770",1906,1930,"Shawnee, Kansas","Shawnee","Kansas","200","Shawnee","1770",61874,1910,,,,,,,18658,30.1548,1439.19,"wave_coverage_differs;period_boundary_vintage_differs"
"G5501170",1906,1930,"Sheboygan, Wisconsin","Sheboygan","Wisconsin","550","Sheboygan","1170",54888,1910,,,,,,,23546,42.8983,1340.32,"wave_coverage_differs;period_boundary_vintage_differs"
"G0101170",1906,1930,"Shelby, Alabama","Shelby","Alabama","010","Shelby","1170",26949,1910,,,,,,,9773,36.2648,2096.66,"wave_coverage_differs;period_boundary_vintage_differs"
"G1701730",1906,1930,"Shelby, Illinois","Shelby","Illinois","170","Shelby","1730",31693,1910,,,,,,,11734,37.0239,1989.31,"wave_coverage_differs;period_boundary_vintage_differs"
"G1801450",1906,1930,"Shelby, Indiana","Shelby","Indiana","180","Shelby","1450",26802,1910,,,,,,,11764,43.8922,1069.03,"wave_coverage_differs;period_boundary_vintage_differs"
"G1901650",1906,1930,"Shelby, Iowa","Shelby","Iowa","190","Shelby","1650",16552,1910,,,,,,,7087,42.8166,1531.64,"wave_coverage_differs;period_boundary_vintage_differs"
"G2102110",1906,1930,"Shelby, Kentucky","Shelby","Kentucky","210","Shelby","2110",18041,1910,,,,,,,9214,51.0726,998.8,"wave_coverage_differs;period_boundary_vintage_differs"
"G2902050",1906,1930,"Shelby, Missouri","Shelby","Missouri","290","Shelby","2050",14864,1910,,,,,,,7378,49.6367,1300.99,"wave_coverage_differs;period_boundary_vintage_differs"
"G3901490",1906,1930,"Shelby, Ohio","Shelby","Ohio","390","Shelby","1490",24663,1910,,,,,,,11977,48.5626,1063.7,"wave_coverage_differs;period_boundary_vintage_differs"
"G4701570",1906,1930,"Shelby, Tennessee","Shelby","Tennessee","470","Shelby","1570",191439,1910,,,,,,,52271,27.3043,2031.65,"wave_coverage_differs;period_boundary_vintage_differs"
"G4804190",1906,1930,"Shelby, Texas","Shelby","Texas","480","Shelby","4190",26423,1910,,,,,,,7799,29.516,2161.63,"wave_coverage_differs;period_boundary_vintage_differs"
"G5101710",1906,1930,"Shenandoah, Virginia","Shenandoah","Virginia","510","Shenandoah","1710",20942,1910,,,,,,,9662,46.1369,1327.56,"wave_coverage_differs;period_boundary_vintage_differs"
"G2701410",1906,1930,"Sherburne, Minnesota","Sherburne","Minnesota","270","Sherburne","1410",8136,1910,,,,,,,1760,21.6323,1168.24,"wave_coverage_differs;period_boundary_vintage_differs"
"G2001790",1906,1930,"Sheridan, Kansas","Sheridan","Kansas","200","Sheridan","1790",5651,1910,,,,,,,817,14.4576,2321.17,"wave_coverage_differs;period_boundary_vintage_differs"
"G3101610",1906,1930,"Sheridan, Nebraska","Sheridan","Nebraska","310","Sheridan","1610",7328,1910,,,,,,,1314,17.9312,6396.8,"wave_coverage_differs;period_boundary_vintage_differs"
"G3800830",1906,1930,"Sheridan, North Dakota","Sheridan","North Dakota","380","Sheridan","0830",8103,1910,,,,,,,0,0,2604.55,"wave_coverage_differs;period_boundary_vintage_differs"
"G5600330",1906,1930,"Sheridan, Wyoming","Sheridan","Wyoming","560","Sheridan","0330",16324,1910,,,,,,,2545,15.5905,6545.02,"wave_coverage_differs;period_boundary_vintage_differs"
"G2001810",1906,1930,"Sherman, Kansas","Sherman","Kansas","200","Sherman","1810",4549,1910,,,,,,,447,9.8263,2735.75,"wave_coverage_differs;period_boundary_vintage_differs"
"G3101630",1906,1930,"Sherman, Nebraska","Sherman","Nebraska","310","Sherman","1630",8278,1910,,,,,,,2216,26.7698,1480.55,"wave_coverage_differs;period_boundary_vintage_differs"
"G4100550",1906,1930,"Sherman, Oregon","Sherman","Oregon","410","Sherman","0550",4242,1910,,,,,,,327,7.7086,2152.67,"wave_coverage_differs;period_boundary_vintage_differs"
"G4804210",1906,1930,"Sherman, Texas","Sherman","Texas","480","Sherman","4210",1376,1910,,,,,,,341,24.782,2391.08,"wave_coverage_differs;period_boundary_vintage_differs"
"G2601550",1906,1930,"Shiawassee, Michigan","Shiawassee","Michigan","260","Shiawassee","1550",33246,1910,,,,,,,7199,21.6537,1401.05,"wave_coverage_differs;period_boundary_vintage_differs"
"G1600790",1906,1930,"Shoshone, Idaho","Shoshone","Idaho","160","Shoshone","0790",13963,1910,,,,,,,1935,13.8581,6825.98,"wave_coverage_differs;period_boundary_vintage_differs"
"G2701430",1906,1930,"Sibley, Minnesota","Sibley","Minnesota","270","Sibley","1430",15540,1910,,,,,,,8231,52.9665,1555.41,"wave_coverage_differs;period_boundary_vintage_differs"
"G0600910",1906,1930,"Sierra, California","Sierra","California","060","Sierra","0910",4098,1910,,,,,,,815,19.8878,2492,"wave_coverage_differs;period_boundary_vintage_differs"
"G3000930",1906,1930,"Silver Bow, Montana","Silver Bow","Montana","300","Silver Bow","0930",56848,1910,,,,,,,32046,56.3714,1862.33,"wave_coverage_differs;period_boundary_vintage_differs"
"G2102130",1906,1930,"Simpson, Kentucky","Simpson","Kentucky","210","Simpson","2130",11460,1910,,,,,,,5038,43.9616,612.11,"wave_coverage_differs;period_boundary_vintage_differs"
"G2801270",1906,1930,"Simpson, Mississippi","Simpson","Mississippi","280","Simpson","1270",17201,1910,,,,,,,6714,39.0326,1529.3,"wave_coverage_differs;period_boundary_vintage_differs"
"G1901670",1906,1930,"Sioux, Iowa","Sioux","Iowa","190","Sioux","1670",25248,1910,,,,,,,9150,36.2405,1991.68,"wave_coverage_differs;period_boundary_vintage_differs"
"G3101650",1906,1930,"Sioux, Nebraska","Sioux","Nebraska","310","Sioux","1650",5599,1910,,,,,,,504,9.0016,5354.36,"wave_coverage_differs;period_boundary_vintage_differs"
"G0600930",1906,1930,"Siskiyou, California","Siskiyou","California","060","Siskiyou","0930",18801,1910,,,,,,,2703,14.3769,16439.7,"wave_coverage_differs;period_boundary_vintage_differs"
"G5300570",1906,1930,"Skagit, Washington","Skagit","Washington","530","Skagit","0570",29241,1910,,,,,,,4043,13.8265,4541.27,"wave_coverage_differs;period_boundary_vintage_differs"
"G5300590",1906,1930,"Skamania, Washington","Skamania","Washington","530","Skamania","0590",2887,1910,,,,,,,137,4.7454,4361.16,"wave_coverage_differs;period_boundary_vintage_differs"
"G2001830",1906,1930,"Smith, Kansas","Smith","Kansas","200","Smith","1830",15365,1910,,,,,,,3608,23.4819,2323.12,"wave_coverage_differs;period_boundary_vintage_differs"
"G2801290",1906,1930,"Smith, Mississippi","Smith","Mississippi","280","Smith","1290",16603,1910,,,,,,,6069,36.5536,1650.5,"wave_coverage_differs;period_boundary_vintage_differs"
"G4701590",1906,1930,"Smith, Tennessee","Smith","Tennessee","470","Smith","1590",18548,1910,,,,,,,6594,35.551,842.71,"wave_coverage_differs;period_boundary_vintage_differs"
"G4804230",1906,1930,"Smith, Texas","Smith","Texas","480","Smith","4230",41746,1910,,,,,,,15016,35.9699,2459.78,"wave_coverage_differs;period_boundary_vintage_differs"
"G5101730",1906,1930,"Smyth, Virginia","Smyth","Virginia","510","Smyth","1730",20326,1910,,,,,,,6116,30.0895,1171.44,"wave_coverage_differs;period_boundary_vintage_differs"
"G5300610",1906,1930,"Snohomish, Washington","Snohomish","Washington","530","Snohomish","0610",59209,1910,,,,,,,9159,15.4689,5477.9,"wave_coverage_differs;period_boundary_vintage_differs"
"G4201090",1906,1930,"Snyder, Pennsylvania","Snyder","Pennsylvania","420","Snyder","1090",16800,1910,,,,,,,6976,41.5238,859.53,"wave_coverage_differs;period_boundary_vintage_differs"
"G0600950",1906,1930,"Solano, California","Solano","California","060","Solano","0950",27559,1910,,,,,,,7788,28.2594,2161.09,"wave_coverage_differs;period_boundary_vintage_differs"
"G2300250",1906,1930,"Somerset, Maine","Somerset","Maine","230","Somerset","0250",36301,1910,,,,,,,8617,23.7376,10606.74,"wave_coverage_differs;period_boundary_vintage_differs"
"G2400390",1906,1930,"Somerset, Maryland","Somerset","Maryland","240","Somerset","0390",26455,1910,,,,,,,9164,34.64,846.86,"wave_coverage_differs;period_boundary_vintage_differs"
"G3400350",1906,1930,"Somerset, New Jersey","Somerset","New Jersey","340","Somerset","0350",38820,1910,,,,,,,14877,38.323,789.52,"wave_coverage_differs;period_boundary_vintage_differs"
"G4201110",1906,1930,"Somerset, Pennsylvania","Somerset","Pennsylvania","420","Somerset","1110",67717,1910,,,,,,,24178,35.7045,2799.98,"wave_coverage_differs;period_boundary_vintage_differs"
"G4804250",1906,1930,"Somervell, Texas","Somervell","Texas","480","Somervell","4250",3931,1910,,,,,,,1034,26.3037,497.22,"wave_coverage_differs;period_boundary_vintage_differs"
"G0600970",1906,1930,"Sonoma, California","Sonoma","California","060","Sonoma","0970",48394,1910,,,,,,,13177,27.2286,4112.29,"wave_coverage_differs;period_boundary_vintage_differs"
"G5101750",1906,1930,"Southampton, Virginia","Southampton","Virginia","510","Southampton","1750",26302,1910,,,,,,,11581,44.0309,1581.65,"wave_coverage_differs;period_boundary_vintage_differs"
"G1302550",1906,1930,"Spalding, Georgia","Spalding","Georgia","130","Spalding","2550",19741,1910,,,,,,,10513,53.2546,516.93,"wave_coverage_differs;period_boundary_vintage_differs"
"G4500830",1906,1930,"Spartanburg, South Carolina","Spartanburg","South Carolina","450","Spartanburg","0830",83465,1910,,,,,,,29370,35.1884,2121.81,"wave_coverage_differs;period_boundary_vintage_differs"
"G1801470",1906,1930,"Spencer, Indiana","Spencer","Indiana","180","Spencer","1470",20676,1910,,,,,,,8917,43.1273,1038.57,"wave_coverage_differs;period_boundary_vintage_differs"
"G2102150",1906,1930,"Spencer, Kentucky","Spencer","Kentucky","210","Spencer","2150",7567,1910,,,,,,,2485,32.84,496.66,"wave_coverage_differs;period_boundary_vintage_differs"
"G4601150",1906,1930,"Spink, South Dakota","Spink","South Dakota","460","Spink","1150",15981,1910,,,,,,,2296,14.3671,3910.21,"wave_coverage_differs;period_boundary_vintage_differs"
"G5300630",1906,1930,"Spokane, Washington","Spokane","Washington","530","Spokane","0630",139404,1910,,,,,,,23459,16.8281,4620.3,"wave_coverage_differs;period_boundary_vintage_differs"
"G5101770",1906,1930,"Spotsylvania, Virginia","Spotsylvania","Virginia","510","Spotsylvania","1770",9935,1910,,,,,,,4419,44.4791,1092.04,"wave_coverage_differs;period_boundary_vintage_differs"
"G2200870",1906,1930,"St Bernard, Louisiana","St Bernard","Louisiana","220","St Bernard","0870",5277,1910,,,,,,,1633,30.9456,1251.52,"wave_coverage_differs;period_boundary_vintage_differs"
"G2200890",1906,1930,"St Charles, Louisiana","St Charles","Louisiana","220","St Charles","0890",11207,1910,,,,,,,4590,40.9565,927.47,"wave_coverage_differs;period_boundary_vintage_differs"
"G2901830",1906,1930,"St Charles, Missouri","St Charles","Missouri","290","St Charles","1830",24695,1910,,,,,,,15391,62.3244,1534.97,"wave_coverage_differs;period_boundary_vintage_differs"
"G0101150",1906,1930,"St Clair, Alabama","St Clair","Alabama","010","St Clair","1150",20715,1910,,,,,,,6776,32.7106,1692.93,"wave_coverage_differs;period_boundary_vintage_differs"
"G1701630",1906,1930,"St Clair, Illinois","St Clair","Illinois","170","St Clair","1630",119870,1910,,,,,,,39631,33.0617,1747.29,"wave_coverage_differs;period_boundary_vintage_differs"
"G2601470",1906,1930,"St Clair, Michigan","St Clair","Michigan","260","St Clair","1470",52341,1910,,,,,,,11362,21.7076,1880.2,"wave_coverage_differs;period_boundary_vintage_differs"
