"gisjoin","year","boundary_year","area_name","source_area_name","state_name","state_code","county_name","county_code","population_total","population_reference_year","church_or_edifice_count","church_count_basis","church_seating_count","church_seating_per_100_population","churches_or_edifices_per_10000_residents","church_property_value","member_count","members_per_100_population","land_area_sq_km","quality_flag"
"G2200850",1850,1850,"Sabine, Louisiana","Sabine","Louisiana","220","Sabine","0850",4515,1850,16,"total number of churches from NHGIS table NT50 (AEX001)",2550,56.4784,35.4374,1500,,,3382.81,"wave_coverage_differs"
"G4804030",1850,1850,"Sabine, Texas","Sabine","Texas","480","Sabine","4030",2498,1850,4,"total number of churches from NHGIS table NT50 (AEX001)",1000,40.032,16.0128,525,,,1493.46,"wave_coverage_differs"
"G0600670",1850,1850,"Sacramento, California","Sacramento","California","060","Sacramento","0670",9087,1850,7,"total number of churches from NHGIS table NT50 (AEX001)",2400,26.4114,7.7033,33000,,,2525.96,"wave_coverage_differs"
"G2601450",1850,1850,"Saginaw, Michigan","Saginaw","Michigan","260","Saginaw","1450",2609,1850,2,"total number of churches from NHGIS table NT50 (AEX001)",550,21.0809,7.6658,1050,,,6547.05,"wave_coverage_differs"
"G3400330",1850,1850,"Salem, New Jersey","Salem","New Jersey","340","Salem","0330",19467,1850,42,"total number of churches from NHGIS table NT50 (AEX001)",17200,88.3547,21.575,127300,,,900.94,"wave_coverage_differs"
"G0501250",1850,1850,"Saline, Arkansas","Saline","Arkansas","050","Saline","1250",3903,1850,31,"total number of churches from NHGIS table NT50 (AEX001)",6200,158.8522,79.4261,3750,,,2548.44,"wave_coverage_differs"
"G1701650",1850,1850,"Saline, Illinois","Saline","Illinois","170","Saline","1650",5588,1850,12,"total number of churches from NHGIS table NT50 (AEX001)",1750,31.3171,21.4746,1225,,,1001.75,"wave_coverage_differs"
"G2901950",1850,1850,"Saline, Missouri","Saline","Missouri","290","Saline","1950",8843,1850,11,"total number of churches from NHGIS table NT50 (AEX001)",3525,39.862,12.4392,7150,,,1980.42,"wave_coverage_differs"
"G3701630",1850,1850,"Sampson, North Carolina","Sampson","North Carolina","370","Sampson","1630",14585,1850,25,"total number of churches from NHGIS table NT50 (AEX001)",10250,70.2777,17.1409,7400,,,2274.29,"wave_coverage_differs"
"G4804050",1850,1850,"San Augustine, Texas","San Augustine","Texas","480","San Augustine","4050",3648,1850,6,"total number of churches from NHGIS table NT50 (AEX001)",1350,37.0066,16.4474,3500,,,1534.04,"wave_coverage_differs"
"G0600730",1850,1850,"San Diego, California","San Diego","California","060","San Diego","0730",798,1850,0,"total number of churches from NHGIS table NT50 (AEX001)",0,0,0,0,,,99883.03,"wave_coverage_differs"
"G0600750",1850,1850,"San Francisco, California","San Francisco","California","060","San Francisco","0750",,1850,,"total number of churches from NHGIS table NT50 (AEX001)",,,,,,,935.9,"wave_coverage_differs"
"G0600770",1850,1850,"San Joaquin, California","San Joaquin","California","060","San Joaquin","0770",3647,1850,3,"total number of churches from NHGIS table NT50 (AEX001)",600,16.4519,8.2259,9000,,,4067.95,"wave_coverage_differs"
"G0600790",1850,1850,"San Luis Obispo, California","San Luis Obispo","California","060","San Luis Obispo","0790",336,1850,,"total number of churches from NHGIS table NT50 (AEX001)",,,,,,,10724.89,"wave_coverage_differs"
"G3550395",1850,1850,"San Miguel, New Mexico Territory","San Miguel","New Mexico Territory","355","San Miguel","0395",7074,1850,11,"total number of churches from NHGIS table NT50 (AEX001)",6400,90.4722,15.5499,12000,,,8036.57,"wave_coverage_differs"
"G4804090",1850,1850,"San Patricio, Texas","San Patricio","Texas","480","San Patricio","4090",200,1850,0,"total number of churches from NHGIS table NT50 (AEX001)",0,0,0,0,,,5510.74,"wave_coverage_differs"
"G3901430",1850,1850,"Sandusky, Ohio","Sandusky","Ohio","390","Sandusky","1430",14305,1850,6,"total number of churches from NHGIS table NT50 (AEX001)",4350,30.4089,4.1943,15500,,,1063.19,"wave_coverage_differs"
"G1701670",1850,1850,"Sangamon, Illinois","Sangamon","Illinois","170","Sangamon","1670",19228,1850,27,"total number of churches from NHGIS table NT50 (AEX001)",28150,146.4011,14.042,57350,,,2271.47,"wave_coverage_differs"
"G2601510",1850,1850,"Sanilac, Michigan","Sanilac","Michigan","260","Sanilac","1510",2112,1850,3,"total number of churches from NHGIS table NT50 (AEX001)",300,14.2045,14.2045,800,,,2496.98,"wave_coverage_differs"
"G4950535",1850,1850,"Sanpete, Utah Territory","San Pete","Utah Territory","495","Sanpete","0535",365,1850,,"total number of churches from NHGIS table NT50 (AEX001)",,,,,,,3016.15,"wave_coverage_differs"
"G3550415",1850,1850,"Santa Anna, New Mexico Territory","Santa Anna","New Mexico Territory","355","Santa Anna","0415",4645,1850,7,"total number of churches from NHGIS table NT50 (AEX001)",3500,75.3498,15.07,4200,,,4865.95,"wave_coverage_differs"
"G0600830",1850,1850,"Santa Barbara, California","Santa Barbara","California","060","Santa Barbara","0830",1185,1850,6,"total number of churches from NHGIS table NT50 (AEX001)",3800,320.6751,50.6329,119500,,,11807.27,"wave_coverage_differs"
"G0600850",1850,1850,"Santa Clara, California","Santa Clara","California","060","Santa Clara","0850",,1850,0,"total number of churches from NHGIS table NT50 (AEX001)",0,,,0,,,4040.67,"wave_coverage_differs"
"G0600870",1850,1850,"Santa Cruz, California","Santa Cruz","California","060","Santa Cruz","0870",643,1850,1,"total number of churches from NHGIS table NT50 (AEX001)",200,31.1042,15.5521,10000,,,1517.32,"wave_coverage_differs"
"G3550435",1850,1850,"Santa Fe, New Mexico Territory","Santa Fe","New Mexico Territory","355","Santa Fe","0435",7713,1850,13,"total number of churches from NHGIS table NT50 (AEX001)",8950,116.0379,16.8547,27750,,,4513.91,"wave_coverage_differs"
"G1201130",1850,1850,"Santa Rosa, Florida","Santa Rosa","Florida","120","Santa Rosa","1130",2883,1850,3,"total number of churches from NHGIS table NT50 (AEX001)",1600,55.4977,10.4058,3000,,,3662.56,"wave_coverage_differs"
"G3600910",1850,1850,"Saratoga, New York","Saratoga","New York","360","Saratoga","0910",45646,1850,97,"total number of churches from NHGIS table NT50 (AEX001)",44350,97.1608,21.2505,213750,,,2185.44,"wave_coverage_differs"
"G5501110",1850,1850,"Sauk, Wisconsin","Sauk","Wisconsin","550","Sauk","1110",4371,1850,,"total number of churches from NHGIS table NT50 (AEX001)",,,,,,,2781.83,"wave_coverage_differs"
"G3600930",1850,1850,"Schenectady, New York","Schenectady","New York","360","Schenectady","0930",20054,1850,28,"total number of churches from NHGIS table NT50 (AEX001)",16300,81.2805,13.9623,141500,,,542.03,"wave_coverage_differs"
"G3600950",1850,1850,"Schoharie, New York","Schoharie","New York","360","Schoharie","0950",33548,1850,80,"total number of churches from NHGIS table NT50 (AEX001)",34500,102.8377,23.8464,113700,,,1622.09,"wave_coverage_differs"
"G2601530",1850,1850,"Schoolcraft, Michigan","Schoolcraft","Michigan","260","Schoolcraft","1530",16,1850,0,"total number of churches from NHGIS table NT50 (AEX001)",0,0,0,0,,,7386.97,"wave_coverage_differs"
"G1701690",1850,1850,"Schuyler, Illinois","Schuyler","Illinois","170","Schuyler","1690",10573,1850,12,"total number of churches from NHGIS table NT50 (AEX001)",4000,37.8322,11.3497,10000,,,1143.04,"wave_coverage_differs"
"G2901970",1850,1850,"Schuyler, Missouri","Schuyler","Missouri","290","Schuyler","1970",3287,1850,8,"total number of churches from NHGIS table NT50 (AEX001)",675,20.5354,24.3383,330,,,798.12,"wave_coverage_differs"
"G4201070",1850,1850,"Schuylkill, Pennsylvania","Schuylkill","Pennsylvania","420","Schuylkill","1070",60713,1850,87,"total number of churches from NHGIS table NT50 (AEX001)",44995,74.111,14.3297,255245,,,2026.95,"wave_coverage_differs"
"G3901450",1850,1850,"Scioto, Ohio","Scioto","Ohio","390","Scioto","1450",18428,1850,21,"total number of churches from NHGIS table NT50 (AEX001)",5820,31.5824,11.3957,62500,,,1595.63,"wave_coverage_differs"
"G2901990",1850,1850,"Scotland, Missouri","Scotland","Missouri","290","Scotland","1990",3782,1850,0,"total number of churches from NHGIS table NT50 (AEX001)",0,0,0,0,,,1137.78,"wave_coverage_differs"
"G0501270",1850,1850,"Scott, Arkansas","Scott","Arkansas","050","Scott","1270",3083,1850,10,"total number of churches from NHGIS table NT50 (AEX001)",1000,32.4359,32.4359,,,,3202.31,"wave_coverage_differs"
"G1701710",1850,1850,"Scott, Illinois","Scott","Illinois","170","Scott","1710",7914,1850,16,"total number of churches from NHGIS table NT50 (AEX001)",5100,64.4428,20.2173,9950,,,654.67,"wave_coverage_differs"
"G1801430",1850,1850,"Scott, Indiana","Scott","Indiana","180","Scott","1430",5885,1850,16,"total number of churches from NHGIS table NT50 (AEX001)",4550,77.3152,27.1878,6700,,,499.22,"wave_coverage_differs"
"G1901630",1850,1850,"Scott, Iowa","Scott","Iowa","190","Scott","1630",5986,1850,11,"total number of churches from NHGIS table NT50 (AEX001)",2950,49.2817,18.3762,10800,,,1212.66,"wave_coverage_differs"
"G2102090",1850,1850,"Scott, Kentucky","Scott","Kentucky","210","Scott","2090",14946,1850,26,"total number of churches from NHGIS table NT50 (AEX001)",10470,70.0522,17.396,47850,,,738.72,"wave_coverage_differs"
"G2801230",1850,1850,"Scott, Mississippi","Scott","Mississippi","280","Scott","1230",3961,1850,20,"total number of churches from NHGIS table NT50 (AEX001)",3125,78.8942,50.4923,1650,,,1580.88,"wave_coverage_differs"
"G2902010",1850,1850,"Scott, Missouri","Scott","Missouri","290","Scott","2010",3182,1850,9,"total number of churches from NHGIS table NT50 (AEX001)",950,29.8554,28.2841,1100,,,1152.25,"wave_coverage_differs"
"G4701510",1850,1850,"Scott, Tennessee","Scott","Tennessee","470","Scott","1510",1905,1850,3,"total number of churches from NHGIS table NT50 (AEX001)",900,47.2441,15.748,800,,,1352.57,"wave_coverage_differs"
"G5101690",1850,1850,"Scott, Virginia","Scott","Virginia","510","Scott","1690",9829,1850,20,"total number of churches from NHGIS table NT50 (AEX001)",6075,61.8069,20.3479,4100,,,1678.45,"wave_coverage_differs"
"G1302510",1850,1850,"Screven, Georgia","Screven","Georgia","130","Screven","2510",6847,1850,13,"total number of churches from NHGIS table NT50 (AEX001)",2900,42.3543,18.9864,27500,,,1835.71,"wave_coverage_differs"
"G0501290",1850,1850,"Searcy, Arkansas","Searcy","Arkansas","050","Searcy","1290",1979,1850,3,"total number of churches from NHGIS table NT50 (AEX001)",150,7.5796,15.1592,150,,,2244.66,"wave_coverage_differs"
"G3600990",1850,1850,"Seneca, New York","Seneca","New York","360","Seneca","0990",25441,1850,46,"total number of churches from NHGIS table NT50 (AEX001)",20470,80.4607,18.0811,115620,,,1011.27,"wave_coverage_differs"
"G3901470",1850,1850,"Seneca, Ohio","Seneca","Ohio","390","Seneca","1470",27104,1850,49,"total number of churches from NHGIS table NT50 (AEX001)",16705,61.633,18.0785,60900,,,1431.73,"wave_coverage_differs"
"G0501330",1850,1850,"Sevier, Arkansas","Sevier","Arkansas","050","Sevier","1330",4240,1850,8,"total number of churches from NHGIS table NT50 (AEX001)",1550,36.5566,18.8679,2050,,,3313.05,"wave_coverage_differs"
"G4701550",1850,1850,"Sevier, Tennessee","Sevier","Tennessee","470","Sevier","1550",6920,1850,9,"total number of churches from NHGIS table NT50 (AEX001)",2550,36.8497,13.0058,2250,,,1336.81,"wave_coverage_differs"
"G2902030",1850,1850,"Shannon, Missouri","Shannon","Missouri","290","Shannon","2030",1199,1850,0,"total number of churches from NHGIS table NT50 (AEX001)",0,0,0,0,,,2637.07,"wave_coverage_differs"
"G0600890",1850,1850,"Shasta, California","Shasta","California","060","Shasta","0890",378,1850,0,"total number of churches from NHGIS table NT50 (AEX001)",0,0,0,0,,,38141.24,"wave_coverage_differs"
"G5501170",1850,1850,"Sheboygan, Wisconsin","Sheboygan","Wisconsin","550","Sheboygan","1170",8379,1850,7,"total number of churches from NHGIS table NT50 (AEX001)",2000,23.8692,8.3542,8700,,,1340.32,"wave_coverage_differs"
"G0101170",1850,1850,"Shelby, Alabama","Shelby","Alabama","010","Shelby","1170",9536,1850,0,"total number of churches from NHGIS table NT50 (AEX001)",0,0,0,0,,,2848.02,"wave_coverage_differs"
"G1701730",1850,1850,"Shelby, Illinois","Shelby","Illinois","170","Shelby","1730",7807,1850,10,"total number of churches from NHGIS table NT50 (AEX001)",12600,161.3936,12.809,3700,,,1989.31,"wave_coverage_differs"
"G1801450",1850,1850,"Shelby, Indiana","Shelby","Indiana","180","Shelby","1450",15502,1850,28,"total number of churches from NHGIS table NT50 (AEX001)",8864,57.1797,18.0622,12590,,,1069.03,"wave_coverage_differs"
"G2102110",1850,1850,"Shelby, Kentucky","Shelby","Kentucky","210","Shelby","2110",17095,1850,39,"total number of churches from NHGIS table NT50 (AEX001)",17180,100.4972,22.8137,62800,,,998.8,"wave_coverage_differs"
"G2902050",1850,1850,"Shelby, Missouri","Shelby","Missouri","290","Shelby","2050",4253,1850,5,"total number of churches from NHGIS table NT50 (AEX001)",3200,75.241,11.7564,8100,,,1300.99,"wave_coverage_differs"
"G3901490",1850,1850,"Shelby, Ohio","Shelby","Ohio","390","Shelby","1490",13958,1850,25,"total number of churches from NHGIS table NT50 (AEX001)",11200,80.2407,17.9109,26900,,,1063.7,"wave_coverage_differs"
"G4701570",1850,1850,"Shelby, Tennessee","Shelby","Tennessee","470","Shelby","1570",31157,1850,44,"total number of churches from NHGIS table NT50 (AEX001)",13495,43.3129,14.122,76950,,,2020.67,"wave_coverage_differs"
"G4804190",1850,1850,"Shelby, Texas","Shelby","Texas","480","Shelby","4190",4239,1850,6,"total number of churches from NHGIS table NT50 (AEX001)",1425,33.6164,14.1543,585,,,2161.63,"wave_coverage_differs"
"G5101710",1850,1850,"Shenandoah, Virginia","Shenandoah","Virginia","510","Shenandoah","1710",13768,1850,10,"total number of churches from NHGIS table NT50 (AEX001)",5700,41.4003,7.2632,19250,,,1327.56,"wave_coverage_differs"
"G2601550",1850,1850,"Shiawassee, Michigan","Shiawassee","Michigan","260","Shiawassee","1550",5230,1850,26,"total number of churches from NHGIS table NT50 (AEX001)",350,6.6922,49.7132,1000,,,1401.05,"wave_coverage_differs"
"G2102130",1850,1850,"Simpson, Kentucky","Simpson","Kentucky","210","Simpson","2130",7733,1850,20,"total number of churches from NHGIS table NT50 (AEX001)",5850,75.6498,25.8632,6750,,,542.8,"wave_coverage_differs"
"G2801270",1850,1850,"Simpson, Mississippi","Simpson","Mississippi","280","Simpson","1270",4734,1850,15,"total number of churches from NHGIS table NT50 (AEX001)",3300,69.7085,31.6857,300,,,1529.3,"wave_coverage_differs"
"G2801290",1850,1850,"Smith, Mississippi","Smith","Mississippi","280","Smith","1290",4071,1850,10,"total number of churches from NHGIS table NT50 (AEX001)",2000,49.128,24.564,1045,,,1650.5,"wave_coverage_differs"
"G4701590",1850,1850,"Smith, Tennessee","Smith","Tennessee","470","Smith","1590",18412,1850,50,"total number of churches from NHGIS table NT50 (AEX001)",14855,80.6811,27.1562,16235,,,1002.85,"wave_coverage_differs"
"G4804230",1850,1850,"Smith, Texas","Smith","Texas","480","Smith","4230",4292,1850,7,"total number of churches from NHGIS table NT50 (AEX001)",2400,55.918,16.3094,890,,,2459.78,"wave_coverage_differs"
"G5101730",1850,1850,"Smyth, Virginia","Smyth","Virginia","510","Smyth","1730",8162,1850,12,"total number of churches from NHGIS table NT50 (AEX001)",2400,29.4046,14.7023,10050,,,1171.44,"wave_coverage_differs"
"G0600950",1850,1850,"Solano, California","Solano","California","060","Solano","0950",580,1850,1,"total number of churches from NHGIS table NT50 (AEX001)",,,17.2414,,,,2516.9,"wave_coverage_differs"
"G2300250",1850,1850,"Somerset, Maine","Somerset","Maine","230","Somerset","0250",35581,1850,42,"total number of churches from NHGIS table NT50 (AEX001)",10997,30.9069,11.8041,51933,,,10606.74,"wave_coverage_differs"
"G2400390",1850,1850,"Somerset, Maryland","Somerset","Maryland","240","Somerset","0390",22456,1850,57,"total number of churches from NHGIS table NT50 (AEX001)",24015,106.9425,25.383,59400,,,1421.19,"wave_coverage_differs"
"G3400350",1850,1850,"Somerset, New Jersey","Somerset","New Jersey","340","Somerset","0350",19692,1850,33,"total number of churches from NHGIS table NT50 (AEX001)",17330,88.0053,16.7581,161665,,,789.52,"wave_coverage_differs"
"G4201110",1850,1850,"Somerset, Pennsylvania","Somerset","Pennsylvania","420","Somerset","1110",24416,1850,63,"total number of churches from NHGIS table NT50 (AEX001)",23850,97.6818,25.8028,52600,,,2799.98,"wave_coverage_differs"
"G0600970",1850,1850,"Sonoma, California","Sonoma","California","060","Sonoma","0970",560,1850,1,"total number of churches from NHGIS table NT50 (AEX001)",500,89.2857,17.8571,6000,,,3240.31,"wave_coverage_differs"
"G5101750",1850,1850,"Southampton, Virginia","Southampton","Virginia","510","Southampton","1750",13521,1850,23,"total number of churches from NHGIS table NT50 (AEX001)",10100,74.6986,17.0106,10382,,,1581.65,"wave_coverage_differs"
"G4500830",1850,1850,"Spartanburg, South Carolina","Spartanburg","South Carolina","450","Spartanburg","0830",26400,1850,60,"total number of churches from NHGIS table NT50 (AEX001)",26550,100.5682,22.7273,37150,,,2632.99,"wave_coverage_differs"
"G1801470",1850,1850,"Spencer, Indiana","Spencer","Indiana","180","Spencer","1470",8616,1850,14,"total number of churches from NHGIS table NT50 (AEX001)",3550,41.2024,16.2488,5125,,,1038.57,"wave_coverage_differs"
"G2102150",1850,1850,"Spencer, Kentucky","Spencer","Kentucky","210","Spencer","2150",6842,1850,10,"total number of churches from NHGIS table NT50 (AEX001)",5200,76.0012,14.6156,17800,,,496.66,"wave_coverage_differs"
"G5101770",1850,1850,"Spotsylvania, Virginia","Spotsylvania","Virginia","510","Spotsylvania","1770",14911,1850,20,"total number of churches from NHGIS table NT50 (AEX001)",12450,83.4954,13.4129,64600,,,1094.82,"wave_coverage_differs"
"G2200870",1850,1850,"St Bernard, Louisiana","St Bernard","Louisiana","220","St Bernard","0870",3802,1850,1,"total number of churches from NHGIS table NT50 (AEX001)",90,2.3672,2.6302,5000,,,1166.5,"wave_coverage_differs"
"G2200890",1850,1850,"St Charles, Louisiana","St Charles","Louisiana","220","St Charles","0890",5120,1850,1,"total number of churches from NHGIS table NT50 (AEX001)",1000,19.5312,1.9531,10000,,,927.47,"wave_coverage_differs"
"G2901830",1850,1850,"St Charles, Missouri","St Charles","Missouri","290","St Charles","1830",11454,1850,24,"total number of churches from NHGIS table NT50 (AEX001)",6800,59.3679,20.9534,44000,,,1534.97,"wave_coverage_differs"
"G0101150",1850,1850,"St Clair, Alabama","St Clair","Alabama","010","St Clair","1150",6829,1850,26,"total number of churches from NHGIS table NT50 (AEX001)",5850,85.6641,38.0729,1775,,,1919.15,"wave_coverage_differs"
"G1701630",1850,1850,"St Clair, Illinois","St Clair","Illinois","170","St Clair","1630",20180,1850,15,"total number of churches from NHGIS table NT50 (AEX001)",11200,55.5005,7.4331,67650,,,1747.29,"wave_coverage_differs"
"G2601470",1850,1850,"St Clair, Michigan","St Clair","Michigan","260","St Clair","1470",10420,1850,13,"total number of churches from NHGIS table NT50 (AEX001)",2850,27.3512,12.476,9500,,,1880.2,"wave_coverage_differs"
"G2901850",1850,1850,"St Clair, Missouri","St Clair","Missouri","290","St Clair","1850",3556,1850,4,"total number of churches from NHGIS table NT50 (AEX001)",800,22.4972,11.2486,1400,,,1812.61,"wave_coverage_differs"
"G5501090",1850,1850,"St Croix, Wisconsin","St Croix","Wisconsin","550","St Croix","1090",624,1850,0,"total number of churches from NHGIS table NT50 (AEX001)",0,0,0,0,,,9877.66,"wave_coverage_differs"
"G0501230",1850,1850,"St Francis, Arkansas","St Francis","Arkansas","050","St Francis","1230",4479,1850,5,"total number of churches from NHGIS table NT50 (AEX001)",775,17.303,11.1632,650,,,2959.94,"wave_coverage_differs"
"G2901870",1850,1850,"St Francois, Missouri","St Francois","Missouri","290","St Francois","1870",4964,1850,7,"total number of churches from NHGIS table NT50 (AEX001)",1800,36.2611,14.1015,3500,,,1233.05,"wave_coverage_differs"
"G2200910",1850,1850,"St Helena, Louisiana","St Helena","Louisiana","220","St Helena","0910",4561,1850,14,"total number of churches from NHGIS table NT50 (AEX001)",3770,82.6573,30.695,4475,,,1348.2,"wave_coverage_differs"
"G2200930",1850,1850,"St James, Louisiana","St James","Louisiana","220","St James","0930",11098,1850,2,"total number of churches from NHGIS table NT50 (AEX001)",1000,9.0106,1.8021,18000,,,732.64,"wave_coverage_differs"
"G2200950",1850,1850,"St John The Baptist, Louisiana","St John The Baptist","Louisiana","220","St John The Baptist","0950",7317,1850,1,"total number of churches from NHGIS table NT50 (AEX001)",2000,27.3336,1.3667,8000,,,652.4,"wave_coverage_differs"
"G1201090",1850,1850,"St Johns, Florida","St Johns","Florida","120","St Johns","1090",2525,1850,4,"total number of churches from NHGIS table NT50 (AEX001)",1700,67.3267,15.8416,13500,,,2529.3,"wave_coverage_differs"
"G1801410",1850,1850,"St Joseph, Indiana","St Joseph","Indiana","180","St Joseph","1410",10954,1850,17,"total number of churches from NHGIS table NT50 (AEX001)",4175,38.1139,15.5194,20550,,,1194.98,"wave_coverage_differs"
"G2601490",1850,1850,"St Joseph, Michigan","St Joseph","Michigan","260","St Joseph","1490",12725,1850,14,"total number of churches from NHGIS table NT50 (AEX001)",4550,35.7564,11.002,12800,,,1349.46,"wave_coverage_differs"
"G2200970",1850,1850,"St Landry, Louisiana","St Landry","Louisiana","220","St Landry","0970",22253,1850,6,"total number of churches from NHGIS table NT50 (AEX001)",2400,10.7851,2.6963,93600,,,6017.61,"wave_coverage_differs"
"G2901890",1850,1850,"St Louis, Missouri","St Louis","Missouri","290","St Louis","1890",104978,1850,58,"total number of churches from NHGIS table NT50 (AEX001)",38182,36.3714,5.525,1027280,,,1521.75,"wave_coverage_differs"
"G1201115",1850,1850,"St Lucie, Florida","St Lucie (old)","Florida","120","St Lucie (old)","1115",139,1850,0,"total number of churches from NHGIS table NT50 (AEX001)",0,0,0,0,,,19060.2,"wave_coverage_differs"
"G2200990",1850,1850,"St Martin, Louisiana","St Martin","Louisiana","220","St Martin","0990",11761,1850,4,"total number of churches from NHGIS table NT50 (AEX001)",800,6.8021,3.4011,28000,,,3043.56,"wave_coverage_differs"
"G2201010",1850,1850,"St Mary, Louisiana","St Mary","Louisiana","220","St Mary","1010",13697,1850,6,"total number of churches from NHGIS table NT50 (AEX001)",2800,20.4424,4.3805,11000,,,2446.94,"wave_coverage_differs"
"G2400370",1850,1850,"St Marys, Maryland","St Mary's","Maryland","240","St Mary's","0370",13698,1850,21,"total number of churches from NHGIS table NT50 (AEX001)",5850,42.707,15.3307,100482,,,946.42,"wave_coverage_differs"
"G2201030",1850,1850,"St Tammany, Louisiana","St Tammany","Louisiana","220","St Tammany","1030",6364,1850,14,"total number of churches from NHGIS table NT50 (AEX001)",5520,86.7379,21.9987,10300,,,2860.78,"wave_coverage_differs"
"G3600890",1850,1850,"St. Lawrence, New York","St Lawrence","New York","360","St Lawrence","0890",68617,1850,94,"total number of churches from NHGIS table NT50 (AEX001)",45270,65.9749,13.6992,191000,,,7153.23,"wave_coverage_differs"
"G5101790",1850,1850,"Stafford, Virginia","Stafford","Virginia","510","Stafford","1790",8044,1850,12,"total number of churches from NHGIS table NT50 (AEX001)",4200,52.2128,14.918,6500,,,708.79,"wave_coverage_differs"
"G3701670",1850,1850,"Stanly, North Carolina","Stanly","North Carolina","370","Stanly","1670",6922,1850,21,"total number of churches from NHGIS table NT50 (AEX001)",6825,98.5987,30.3381,4580,,,1048.51,"wave_coverage_differs"
"G1701750",1850,1850,"Stark, Illinois","Stark","Illinois","170","Stark","1750",3710,1850,1,"total number of churches from NHGIS table NT50 (AEX001)",300,8.0863,2.6954,500,,,746.81,"wave_coverage_differs"
"G3901510",1850,1850,"Stark, Ohio","Stark","Ohio","390","Stark","1510",39878,1850,98,"total number of churches from NHGIS table NT50 (AEX001)",35036,87.858,24.575,86150,,,1505.8,"wave_coverage_differs"
"G1801490",1850,1850,"Starke, Indiana","Starke","Indiana","180","Starke","1490",557,1850,0,"total number of churches from NHGIS table NT50 (AEX001)",0,0,0,0,,,808.61,"wave_coverage_differs"
"G2901860",1850,1850,"Ste Genevieve, Missouri","Ste Genevieve","Missouri","290","Ste Genevieve","1860",5313,1850,8,"total number of churches from NHGIS table NT50 (AEX001)",1450,27.2915,15.0574,11200,,,1318.35,"wave_coverage_differs"
"G1701770",1850,1850,"Stephenson, Illinois","Stephenson","Illinois","170","Stephenson","1770",11666,1850,4,"total number of churches from NHGIS table NT50 (AEX001)",900,7.7147,3.4288,8500,,,1463.49,"wave_coverage_differs"
"G1801510",1850,1850,"Steuben, Indiana","Steuben","Indiana","180","Steuben","1510",6104,1850,4,"total number of churches from NHGIS table NT50 (AEX001)",800,13.1062,6.5531,4000,,,835.16,"wave_coverage_differs"
"G3601010",1850,1850,"Steuben, New York","Steuben","New York","360","Steuben","1010",63771,1850,91,"total number of churches from NHGIS table NT50 (AEX001)",32800,51.434,14.2698,131120,,,3945.61,"wave_coverage_differs"
"G1302590",1850,1850,"Stewart, Georgia","Stewart","Georgia","130","Stewart","2590",16027,1850,33,"total number of churches from NHGIS table NT50 (AEX001)",11375,70.974,20.5903,13930,,,1834.36,"wave_coverage_differs"
"G4701610",1850,1850,"Stewart, Tennessee","Stewart","Tennessee","470","Stewart","1610",9719,1850,42,"total number of churches from NHGIS table NT50 (AEX001)",7000,72.0239,43.2143,7225,,,1594.1,"wave_coverage_differs"
"G2902070",1850,1850,"Stoddard, Missouri","Stoddard","Missouri","290","Stoddard","2070",4277,1850,6,"total number of churches from NHGIS table NT50 (AEX001)",700,16.3666,14.0285,1350,,,2425.31,"wave_coverage_differs"
"G3701690",1850,1850,"Stokes, North Carolina","Stokes","North Carolina","370","Stokes","1690",9206,1850,18,"total number of churches from NHGIS table NT50 (AEX001)",3400,36.9324,19.5525,,,,1180.08,"wave_coverage_differs"
"G3300170",1850,1850,"Strafford, New Hampshire","Strafford","New Hampshire","330","Strafford","0170",29374,1850,42,"total number of churches from NHGIS table NT50 (AEX001)",16919,57.5986,14.2984,133856,,,984.35,"wave_coverage_differs"
"G2500250",1850,1850,"Suffolk, Massachusetts","Suffolk","Massachusetts","250","Suffolk","0250",144517,1850,97,"total number of churches from NHGIS table NT50 (AEX001)",78025,53.9902,6.712,3162793,,,59.73,"wave_coverage_differs"
"G3601030",1850,1850,"Suffolk, New York","Suffolk","New York","360","Suffolk","1030",36922,1850,99,"total number of churches from NHGIS table NT50 (AEX001)",30385,82.2951,26.8133,201550,,,2411.92,"wave_coverage_differs"
"G1801530",1850,1850,"Sullivan, Indiana","Sullivan","Indiana","180","Sullivan","1530",10141,1850,21,"total number of churches from NHGIS table NT50 (AEX001)",7450,73.4642,20.708,12925,,,1176.18,"wave_coverage_differs"
"G2902110",1850,1850,"Sullivan, Missouri","Sullivan","Missouri","290","Sullivan","2110",2983,1850,16,"total number of churches from NHGIS table NT50 (AEX001)",450,15.0855,53.6373,,,,1687.39,"wave_coverage_differs"
"G3300190",1850,1850,"Sullivan, New Hampshire","Sullivan","New Hampshire","330","Sullivan","0190",19375,1850,50,"total number of churches from NHGIS table NT50 (AEX001)",17990,92.8516,25.8065,85900,,,1429.65,"wave_coverage_differs"
"G3601050",1850,1850,"Sullivan, New York","Sullivan","New York","360","Sullivan","1050",25088,1850,38,"total number of churches from NHGIS table NT50 (AEX001)",12920,51.4987,15.1467,44850,,,2581.48,"wave_coverage_differs"
"G4201130",1850,1850,"Sullivan, Pennsylvania","Sullivan","Pennsylvania","420","Sullivan","1130",3694,1850,4,"total number of churches from NHGIS table NT50 (AEX001)",900,24.3638,10.8284,1475,,,1171.58,"wave_coverage_differs"
