"gisjoin","year","boundary_year","area_name","source_area_name","state_name","state_code","county_name","county_code","population_total","population_reference_year","church_or_edifice_count","church_count_basis","church_seating_count","church_seating_per_100_population","churches_or_edifices_per_10000_residents","church_property_value","member_count","members_per_100_population","land_area_sq_km","quality_flag"
"G2801250",1890,1890,"Sharkey, Mississippi","Sharkey","Mississippi","280","Sharkey","1250",8382,1890,17,"total church edifices from NHGIS table NT8 (AWF001)",4400,52.4934,20.2816,11840,,,1127.43,"wave_coverage_differs"
"G0501350",1890,1890,"Sharp, Arkansas","Sharp","Arkansas","050","Sharp","1350",10418,1890,25,"total church edifices from NHGIS table NT8 (AWF001)",8000,76.7902,23.9969,11930,,,1532.67,"wave_coverage_differs"
"G0600890",1890,1890,"Shasta, California","Shasta","California","060","Shasta","0890",12133,1890,20,"total church edifices from NHGIS table NT8 (AWF001)",4113,33.8993,16.484,38410,,,10729.05,"wave_coverage_differs"
"G5501150",1890,1890,"Shawano, Wisconsin","Shawano","Wisconsin","550","Shawano","1150",19236,1890,47,"total church edifices from NHGIS table NT8 (AWF001)",10255,53.3115,24.4334,75625,,,3018.13,"wave_coverage_differs"
"G2001770",1890,1890,"Shawnee, Kansas","Shawnee","Kansas","200","Shawnee","1770",49172,1890,80,"total church edifices from NHGIS table NT8 (AWF001)",27050,55.011,16.2694,593775,,,1439.19,"wave_coverage_differs"
"G5501170",1890,1890,"Sheboygan, Wisconsin","Sheboygan","Wisconsin","550","Sheboygan","1170",42489,1890,84,"total church edifices from NHGIS table NT8 (AWF001)",22574,53.129,19.7698,313375,,,1340.32,"wave_coverage_differs"
"G0101170",1890,1890,"Shelby, Alabama","Shelby","Alabama","010","Shelby","1170",20886,1890,106,"total church edifices from NHGIS table NT8 (AWF001)",27300,130.7096,50.7517,86661,,,2109.09,"wave_coverage_differs"
"G1701730",1890,1890,"Shelby, Illinois","Shelby","Illinois","170","Shelby","1730",31191,1890,106,"total church edifices from NHGIS table NT8 (AWF001)",29045,93.1198,33.9842,181700,,,1989.31,"wave_coverage_differs"
"G1801450",1890,1890,"Shelby, Indiana","Shelby","Indiana","180","Shelby","1450",25454,1890,62,"total church edifices from NHGIS table NT8 (AWF001)",20250,79.5553,24.3577,181050,,,1069.03,"wave_coverage_differs"
"G1901650",1890,1890,"Shelby, Iowa","Shelby","Iowa","190","Shelby","1650",17611,1890,35,"total church edifices from NHGIS table NT8 (AWF001)",9612,54.5795,19.8739,113600,,,1531.64,"wave_coverage_differs"
"G2102110",1890,1890,"Shelby, Kentucky","Shelby","Kentucky","210","Shelby","2110",16521,1890,59,"total church edifices from NHGIS table NT8 (AWF001)",19370,117.2447,35.7121,166950,,,998.8,"wave_coverage_differs"
"G2902050",1890,1890,"Shelby, Missouri","Shelby","Missouri","290","Shelby","2050",15642,1890,71,"total church edifices from NHGIS table NT8 (AWF001)",19889,127.1513,45.3906,97174,,,1300.99,"wave_coverage_differs"
"G3901490",1890,1890,"Shelby, Ohio","Shelby","Ohio","390","Shelby","1490",24707,1890,74,"total church edifices from NHGIS table NT8 (AWF001)",23549,95.3131,29.951,283610,,,1063.7,"wave_coverage_differs"
"G4701570",1890,1890,"Shelby, Tennessee","Shelby","Tennessee","470","Shelby","1570",112740,1890,165,"total church edifices from NHGIS table NT8 (AWF001)",58965,52.3018,14.6354,1139800,,,2020.67,"wave_coverage_differs"
"G4804190",1890,1890,"Shelby, Texas","Shelby","Texas","480","Shelby","4190",14365,1890,68,"total church edifices from NHGIS table NT8 (AWF001)",16425,114.3404,47.3373,27590,,,2161.63,"wave_coverage_differs"
"G5101710",1890,1890,"Shenandoah, Virginia","Shenandoah","Virginia","510","Shenandoah","1710",19671,1890,97,"total church edifices from NHGIS table NT8 (AWF001)",34605,175.9189,49.3112,187925,,,1327.56,"wave_coverage_differs"
"G2701410",1890,1890,"Sherburne, Minnesota","Sherburne","Minnesota","270","Sherburne","1410",5908,1890,13,"total church edifices from NHGIS table NT8 (AWF001)",2425,41.046,22.0041,20450,,,1168.24,"wave_coverage_differs"
"G2001790",1890,1890,"Sheridan, Kansas","Sheridan","Kansas","200","Sheridan","1790",3733,1890,3,"total church edifices from NHGIS table NT8 (AWF001)",450,12.0546,8.0364,2150,,,2321.17,"wave_coverage_differs"
"G3101610",1890,1890,"Sheridan, Nebraska","Sheridan","Nebraska","310","Sheridan","1610",8687,1890,15,"total church edifices from NHGIS table NT8 (AWF001)",2515,28.9513,17.2672,22904,,,6396.8,"wave_coverage_differs"
"G5600330",1890,1890,"Sheridan, Wyoming","Sheridan","Wyoming","560","Sheridan","0330",1972,1890,1,"total church edifices from NHGIS table NT8 (AWF001)",200,10.142,5.071,2500,,,8366.92,"wave_coverage_differs"
"G3800831",1890,1890,"Sheridan (old), North Dakota","Sheridan","North Dakota","380","Sheridan (old)","0831",5,1890,,"total church edifices from NHGIS table NT8 (AWF001)",,,,,,,2320.58,"wave_coverage_differs"
"G2001810",1890,1890,"Sherman, Kansas","Sherman","Kansas","200","Sherman","1810",5261,1890,7,"total church edifices from NHGIS table NT8 (AWF001)",955,18.1524,13.3055,5650,,,2735.75,"wave_coverage_differs"
"G3101630",1890,1890,"Sherman, Nebraska","Sherman","Nebraska","310","Sherman","1630",6399,1890,12,"total church edifices from NHGIS table NT8 (AWF001)",1675,26.176,18.7529,11345,,,1480.55,"wave_coverage_differs"
"G4100550",1890,1890,"Sherman, Oregon","Sherman","Oregon","410","Sherman","0550",1792,1890,6,"total church edifices from NHGIS table NT8 (AWF001)",1215,67.8013,33.4821,8300,,,1364.6,"wave_coverage_differs"
"G4804210",1890,1890,"Sherman, Texas","Sherman","Texas","480","Sherman","4210",34,1890,,"total church edifices from NHGIS table NT8 (AWF001)",,,,,,,2391.08,"wave_coverage_differs"
"G2601550",1890,1890,"Shiawassee, Michigan","Shiawassee","Michigan","260","Shiawassee","1550",30952,1890,77,"total church edifices from NHGIS table NT8 (AWF001)",18945,61.2077,24.8772,179750,,,1401.05,"wave_coverage_differs"
"G1600790",1890,1890,"Shoshone, Idaho","Shoshone","Idaho","160","Shoshone","0790",5382,1890,4,"total church edifices from NHGIS table NT8 (AWF001)",1400,26.0126,7.4322,22000,,,13049.57,"wave_coverage_differs"
"G2701430",1890,1890,"Sibley, Minnesota","Sibley","Minnesota","270","Sibley","1430",15199,1890,40,"total church edifices from NHGIS table NT8 (AWF001)",10982,72.2548,26.3175,123100,,,1555.41,"wave_coverage_differs"
"G0600910",1890,1890,"Sierra, California","Sierra","California","060","Sierra","0910",5051,1890,8,"total church edifices from NHGIS table NT8 (AWF001)",1300,25.7375,15.8384,12600,,,2492,"wave_coverage_differs"
"G3550455",1890,1890,"Sierra, New Mexico Territory","Sierra","New Mexico Territory","355","Sierra","0455",3630,1890,6,"total church edifices from NHGIS table NT8 (AWF001)",1600,44.0771,16.5289,4600,,,7993.88,"wave_coverage_differs"
"G3000930",1890,1890,"Silver Bow, Montana","Silver Bow","Montana","300","Silver Bow","0930",23744,1890,14,"total church edifices from NHGIS table NT8 (AWF001)",3435,14.4668,5.8962,138700,,,2795.79,"wave_coverage_differs"
"G2102130",1890,1890,"Simpson, Kentucky","Simpson","Kentucky","210","Simpson","2130",10878,1890,41,"total church edifices from NHGIS table NT8 (AWF001)",12725,116.9792,37.6908,62450,,,612.11,"wave_coverage_differs"
"G2801270",1890,1890,"Simpson, Mississippi","Simpson","Mississippi","280","Simpson","1270",10138,1890,42,"total church edifices from NHGIS table NT8 (AWF001)",10175,100.365,41.4283,15875,,,1529.3,"wave_coverage_differs"
"G1901670",1890,1890,"Sioux, Iowa","Sioux","Iowa","190","Sioux","1670",18370,1890,43,"total church edifices from NHGIS table NT8 (AWF001)",11275,61.3772,23.4077,138155,,,1991.68,"wave_coverage_differs"
"G3101650",1890,1890,"Sioux, Nebraska","Sioux","Nebraska","310","Sioux","1650",2452,1890,5,"total church edifices from NHGIS table NT8 (AWF001)",800,32.6264,20.3915,5400,,,5354.36,"wave_coverage_differs"
"G0600930",1890,1890,"Siskiyou, California","Siskiyou","California","060","Siskiyou","0930",12163,1890,17,"total church edifices from NHGIS table NT8 (AWF001)",3180,26.1449,13.9768,38600,,,16432.71,"wave_coverage_differs"
"G5300570",1890,1890,"Skagit, Washington","Skagit","Washington","530","Skagit","0570",8747,1890,4,"total church edifices from NHGIS table NT8 (AWF001)",2283,26.1004,4.573,27780,,,4541.27,"wave_coverage_differs"
"G5300590",1890,1890,"Skamania, Washington","Skamania","Washington","530","Skamania","0590",774,1890,2,"total church edifices from NHGIS table NT8 (AWF001)",175,22.6098,25.8398,1600,,,4361.16,"wave_coverage_differs"
"G2001830",1890,1890,"Smith, Kansas","Smith","Kansas","200","Smith","1830",15613,1890,20,"total church edifices from NHGIS table NT8 (AWF001)",3590,22.9937,12.8098,31825,,,2323.12,"wave_coverage_differs"
"G2801290",1890,1890,"Smith, Mississippi","Smith","Mississippi","280","Smith","1290",10635,1890,35,"total church edifices from NHGIS table NT8 (AWF001)",7645,71.8853,32.9102,12700,,,1650.5,"wave_coverage_differs"
"G4701590",1890,1890,"Smith, Tennessee","Smith","Tennessee","470","Smith","1590",18404,1890,70,"total church edifices from NHGIS table NT8 (AWF001)",22550,122.5277,38.0352,53725,,,842.71,"wave_coverage_differs"
"G4804230",1890,1890,"Smith, Texas","Smith","Texas","480","Smith","4230",28324,1890,119,"total church edifices from NHGIS table NT8 (AWF001)",39400,139.1046,42.0138,177342,,,2459.78,"wave_coverage_differs"
"G5101730",1890,1890,"Smyth, Virginia","Smyth","Virginia","510","Smyth","1730",13360,1890,36,"total church edifices from NHGIS table NT8 (AWF001)",10460,78.2934,26.9461,65450,,,1171.44,"wave_coverage_differs"
"G5300610",1890,1890,"Snohomish, Washington","Snohomish","Washington","530","Snohomish","0610",8514,1890,11,"total church edifices from NHGIS table NT8 (AWF001)",2010,23.6082,12.9199,20450,,,5477.9,"wave_coverage_differs"
"G4201090",1890,1890,"Snyder, Pennsylvania","Snyder","Pennsylvania","420","Snyder","1090",17651,1890,63,"total church edifices from NHGIS table NT8 (AWF001)",24450,138.5191,35.692,181350,,,859.53,"wave_coverage_differs"
"G3550475",1890,1890,"Socorro, New Mexico Territory","Socorro","New Mexico Territory","355","Socorro","0475",9595,1890,27,"total church edifices from NHGIS table NT8 (AWF001)",5855,61.0214,28.1397,37155,,,40180.25,"wave_coverage_differs"
"G0600950",1890,1890,"Solano, California","Solano","California","060","Solano","0950",20946,1890,41,"total church edifices from NHGIS table NT8 (AWF001)",8628,41.1916,19.5741,163050,,,2161.09,"wave_coverage_differs"
"G2300250",1890,1890,"Somerset, Maine","Somerset","Maine","230","Somerset","0250",32627,1890,61,"total church edifices from NHGIS table NT8 (AWF001)",19195,58.8316,18.6962,185200,,,10606.74,"wave_coverage_differs"
"G2400390",1890,1890,"Somerset, Maryland","Somerset","Maryland","240","Somerset","0390",24155,1890,67,"total church edifices from NHGIS table NT8 (AWF001)",14900,61.685,27.7375,157820,,,846.86,"wave_coverage_differs"
"G3400350",1890,1890,"Somerset, New Jersey","Somerset","New Jersey","340","Somerset","0350",28311,1890,74,"total church edifices from NHGIS table NT8 (AWF001)",26200,92.5435,26.1383,481600,,,789.52,"wave_coverage_differs"
"G4201110",1890,1890,"Somerset, Pennsylvania","Somerset","Pennsylvania","420","Somerset","1110",37317,1890,206,"total church edifices from NHGIS table NT8 (AWF001)",59308,158.9302,55.2027,419635,,,2799.98,"wave_coverage_differs"
"G4804250",1890,1890,"Somervell, Texas","Somervell","Texas","480","Somervell","4250",3419,1890,3,"total church edifices from NHGIS table NT8 (AWF001)",1050,30.7107,8.7745,4200,,,497.22,"wave_coverage_differs"
"G0600970",1890,1890,"Sonoma, California","Sonoma","California","060","Sonoma","0970",32721,1890,56,"total church edifices from NHGIS table NT8 (AWF001)",13500,41.2579,17.1144,234825,,,4127.53,"wave_coverage_differs"
"G5101750",1890,1890,"Southampton, Virginia","Southampton","Virginia","510","Southampton","1750",20078,1890,66,"total church edifices from NHGIS table NT8 (AWF001)",21375,106.4598,32.8718,78034,,,1581.65,"wave_coverage_differs"
"G0250095",1890,1890,"Southern District, Alaska Territory","Southern District","Alaska Territory","025","Southern District","0095",24918,1890,,"total church edifices from NHGIS table NT8 (AWF001)",,,,,,,606125.01,"wave_coverage_differs"
"G1302550",1890,1890,"Spalding, Georgia","Spalding","Georgia","130","Spalding","2550",13117,1890,41,"total church edifices from NHGIS table NT8 (AWF001)",13950,106.3505,31.2571,61350,,,516.93,"wave_coverage_differs"
"G4500830",1890,1890,"Spartanburg, South Carolina","Spartanburg","South Carolina","450","Spartanburg","0830",55385,1890,155,"total church edifices from NHGIS table NT8 (AWF001)",55210,99.684,27.9859,164313,,,2632.99,"wave_coverage_differs"
"G1801470",1890,1890,"Spencer, Indiana","Spencer","Indiana","180","Spencer","1470",22060,1890,65,"total church edifices from NHGIS table NT8 (AWF001)",26991,122.3527,29.4651,132520,,,1038.57,"wave_coverage_differs"
"G2102150",1890,1890,"Spencer, Kentucky","Spencer","Kentucky","210","Spencer","2150",6760,1890,18,"total church edifices from NHGIS table NT8 (AWF001)",5555,82.1746,26.6272,41500,,,496.66,"wave_coverage_differs"
"G4601150",1890,1890,"Spink, South Dakota","Spink","South Dakota","460","Spink","1150",10581,1890,19,"total church edifices from NHGIS table NT8 (AWF001)",3625,34.2595,17.9567,33360,,,3910.21,"wave_coverage_differs"
"G5300630",1890,1890,"Spokane, Washington","Spokane","Washington","530","Spokane","0630",37487,1890,54,"total church edifices from NHGIS table NT8 (AWF001)",12660,33.7717,14.405,339350,,,4620.3,"wave_coverage_differs"
"G5101770",1890,1890,"Spotsylvania, Virginia","Spotsylvania","Virginia","510","Spotsylvania","1770",14233,1890,40,"total church edifices from NHGIS table NT8 (AWF001)",12830,90.1426,28.1037,134350,,,1094.82,"wave_coverage_differs"
"G2200870",1890,1890,"St Bernard, Louisiana","St Bernard","Louisiana","220","St Bernard","0870",4326,1890,3,"total church edifices from NHGIS table NT8 (AWF001)",500,11.558,6.9348,3800,,,1278.53,"wave_coverage_differs"
"G2200890",1890,1890,"St Charles, Louisiana","St Charles","Louisiana","220","St Charles","0890",7737,1890,18,"total church edifices from NHGIS table NT8 (AWF001)",4070,52.6044,23.2648,17055,,,927.47,"wave_coverage_differs"
"G2901830",1890,1890,"St Charles, Missouri","St Charles","Missouri","290","St Charles","1830",22977,1890,60,"total church edifices from NHGIS table NT8 (AWF001)",18565,80.7982,26.1131,364700,,,1534.97,"wave_coverage_differs"
"G0101150",1890,1890,"St Clair, Alabama","St Clair","Alabama","010","St Clair","1150",17353,1890,95,"total church edifices from NHGIS table NT8 (AWF001)",27950,161.0673,54.7456,59056,,,1687.6,"wave_coverage_differs"
"G1701630",1890,1890,"St Clair, Illinois","St Clair","Illinois","170","St Clair","1630",66571,1890,82,"total church edifices from NHGIS table NT8 (AWF001)",25457,38.2404,12.3177,611325,,,1747.29,"wave_coverage_differs"
"G2601470",1890,1890,"St Clair, Michigan","St Clair","Michigan","260","St Clair","1470",52105,1890,84,"total church edifices from NHGIS table NT8 (AWF001)",23925,45.9169,16.1213,385250,,,1880.2,"wave_coverage_differs"
"G2901850",1890,1890,"St Clair, Missouri","St Clair","Missouri","290","St Clair","1850",16747,1890,41,"total church edifices from NHGIS table NT8 (AWF001)",10555,63.0262,24.482,48725,,,1818.32,"wave_coverage_differs"
"G5501090",1890,1890,"St Croix, Wisconsin","St Croix","Wisconsin","550","St Croix","1090",23139,1890,42,"total church edifices from NHGIS table NT8 (AWF001)",11088,47.9191,18.1512,128100,,,1905.41,"wave_coverage_differs"
"G0501230",1890,1890,"St Francis, Arkansas","St Francis","Arkansas","050","St Francis","1230",13543,1890,45,"total church edifices from NHGIS table NT8 (AWF001)",10445,77.1247,33.2275,27710,,,1664.11,"wave_coverage_differs"
"G2901870",1890,1890,"St Francois, Missouri","St Francois","Missouri","290","St Francois","1870",17347,1890,48,"total church edifices from NHGIS table NT8 (AWF001)",14675,84.5968,27.6705,69300,,,1171.64,"wave_coverage_differs"
"G2200910",1890,1890,"St Helena, Louisiana","St Helena","Louisiana","220","St Helena","0910",8062,1890,25,"total church edifices from NHGIS table NT8 (AWF001)",6939,86.0705,31.0097,12675,,,1061.03,"wave_coverage_differs"
"G2200930",1890,1890,"St James, Louisiana","St James","Louisiana","220","St James","0930",15715,1890,21,"total church edifices from NHGIS table NT8 (AWF001)",4920,31.3077,13.363,32150,,,732.64,"wave_coverage_differs"
"G2200950",1890,1890,"St John The Baptist, Louisiana","St John The Baptist","Louisiana","220","St John The Baptist","0950",11359,1890,9,"total church edifices from NHGIS table NT8 (AWF001)",2375,20.9085,7.9232,10375,,,652.4,"wave_coverage_differs"
"G1201090",1890,1890,"St Johns, Florida","St Johns","Florida","120","St Johns","1090",8712,1890,42,"total church edifices from NHGIS table NT8 (AWF001)",11010,126.3774,48.2094,445035,,,2630.87,"wave_coverage_differs"
"G1801410",1890,1890,"St Joseph, Indiana","St Joseph","Indiana","180","St Joseph","1410",42457,1890,91,"total church edifices from NHGIS table NT8 (AWF001)",30427,71.6654,21.4335,589525,,,1194.98,"wave_coverage_differs"
"G2601490",1890,1890,"St Joseph, Michigan","St Joseph","Michigan","260","St Joseph","1490",25356,1890,60,"total church edifices from NHGIS table NT8 (AWF001)",17950,70.7919,23.663,279500,,,1349.46,"wave_coverage_differs"
"G2200970",1890,1890,"St Landry, Louisiana","St Landry","Louisiana","220","St Landry","0970",40250,1890,65,"total church edifices from NHGIS table NT8 (AWF001)",16068,39.9205,16.1491,100777,,,4192.17,"wave_coverage_differs"
"G2901890",1890,1890,"St Louis, Missouri","St Louis","Missouri","290","St Louis","1890",36307,1890,91,"total church edifices from NHGIS table NT8 (AWF001)",23425,64.5192,25.064,336425,,,1351.94,"wave_coverage_differs"
"G2905100",1890,1890,"St Louis City, Missouri","St Louis City","Missouri","290","St Louis City","5100",451770,1890,269,"total church edifices from NHGIS table NT8 (AWF001)",143445,31.7518,5.9544,5885260,,,169.81,"wave_coverage_differs"
"G2200990",1890,1890,"St Martin, Louisiana","St Martin","Louisiana","220","St Martin","0990",14884,1890,10,"total church edifices from NHGIS table NT8 (AWF001)",3200,21.4996,6.7186,35200,,,2114.7,"wave_coverage_differs"
"G2201010",1890,1890,"St Mary, Louisiana","St Mary","Louisiana","220","St Mary","1010",22416,1890,64,"total church edifices from NHGIS table NT8 (AWF001)",15625,69.7047,28.551,96480,,,1759.57,"wave_coverage_differs"
"G2400370",1890,1890,"St Marys, Maryland","St Mary's","Maryland","240","St Mary's","0370",15819,1890,43,"total church edifices from NHGIS table NT8 (AWF001)",10977,69.3912,27.1825,87350,,,946.42,"wave_coverage_differs"
"G2201030",1890,1890,"St Tammany, Louisiana","St Tammany","Louisiana","220","St Tammany","1030",10160,1890,39,"total church edifices from NHGIS table NT8 (AWF001)",5825,57.3327,38.3858,19775,,,2259.71,"wave_coverage_differs"
"G3600890",1890,1890,"St. Lawrence, New York","St Lawrence","New York","360","St Lawrence","0890",85048,1890,172,"total church edifices from NHGIS table NT8 (AWF001)",52896,62.1955,20.2239,1039400,,,7153.23,"wave_coverage_differs"
"G2701370",1890,1890,"St. Louis, Minnesota","St Louis","Minnesota","270","St Louis","1370",44862,1890,52,"total church edifices from NHGIS table NT8 (AWF001)",16222,36.1598,11.5911,377250,,,17573.66,"wave_coverage_differs"
"G2001850",1890,1890,"Stafford, Kansas","Stafford","Kansas","200","Stafford","1850",8520,1890,17,"total church edifices from NHGIS table NT8 (AWF001)",3800,44.6009,19.9531,24750,,,2058.83,"wave_coverage_differs"
"G5101790",1890,1890,"Stafford, Virginia","Stafford","Virginia","510","Stafford","1790",7362,1890,26,"total church edifices from NHGIS table NT8 (AWF001)",6150,83.5371,35.3165,30725,,,708.79,"wave_coverage_differs"
"G0600990",1890,1890,"Stanislaus, California","Stanislaus","California","060","Stanislaus","0990",10040,1890,19,"total church edifices from NHGIS table NT8 (AWF001)",5050,50.2988,18.9243,71375,,,3922.71,"wave_coverage_differs"
"G4601170",1890,1890,"Stanley, South Dakota","Stanley","South Dakota","460","Stanley","1170",1028,1890,1,"total church edifices from NHGIS table NT8 (AWF001)",250,24.3191,9.7276,4362,,,2898.67,"wave_coverage_differs"
"G3701670",1890,1890,"Stanly, North Carolina","Stanly","North Carolina","370","Stanly","1670",12136,1890,62,"total church edifices from NHGIS table NT8 (AWF001)",19653,161.9397,51.0877,48850,,,1048.51,"wave_coverage_differs"
"G2001870",1890,1890,"Stanton, Kansas","Stanton","Kansas","200","Stanton","1870",1031,1890,1,"total church edifices from NHGIS table NT8 (AWF001)",150,14.549,9.6993,2000,,,1762.27,"wave_coverage_differs"
"G3101670",1890,1890,"Stanton, Nebraska","Stanton","Nebraska","310","Stanton","1670",4619,1890,8,"total church edifices from NHGIS table NT8 (AWF001)",1545,33.4488,17.3198,16600,,,1116.29,"wave_coverage_differs"
"G1701750",1890,1890,"Stark, Illinois","Stark","Illinois","170","Stark","1750",9982,1890,36,"total church edifices from NHGIS table NT8 (AWF001)",8560,85.7544,36.0649,105500,,,746.81,"wave_coverage_differs"
"G3800890",1890,1890,"Stark, North Dakota","Stark","North Dakota","380","Stark","0890",2304,1890,6,"total church edifices from NHGIS table NT8 (AWF001)",850,36.8924,26.0417,11800,,,3438.29,"wave_coverage_differs"
"G3901510",1890,1890,"Stark, Ohio","Stark","Ohio","390","Stark","1510",84170,1890,177,"total church edifices from NHGIS table NT8 (AWF001)",65450,77.7593,21.0289,1245725,,,1503.53,"wave_coverage_differs"
"G1801490",1890,1890,"Starke, Indiana","Starke","Indiana","180","Starke","1490",7339,1890,16,"total church edifices from NHGIS table NT8 (AWF001)",3940,53.6858,21.8013,17655,,,808.61,"wave_coverage_differs"
"G4804270",1890,1890,"Starr, Texas","Starr","Texas","480","Starr","4270",10749,1890,4,"total church edifices from NHGIS table NT8 (AWF001)",900,8.3729,3.7213,9700,,,6452.98,"wave_coverage_differs"
"G2901860",1890,1890,"Ste Genevieve, Missouri","Ste Genevieve","Missouri","290","Ste Genevieve","1860",9883,1890,31,"total church edifices from NHGIS table NT8 (AWF001)",12205,123.4949,31.367,91050,,,1318.35,"wave_coverage_differs"
"G2701450",1890,1890,"Stearns, Minnesota","Stearns","Minnesota","270","Stearns","1450",34844,1890,74,"total church edifices from NHGIS table NT8 (AWF001)",18544,53.2201,21.2375,409728,,,3599.87,"wave_coverage_differs"
"G2701470",1890,1890,"Steele, Minnesota","Steele","Minnesota","270","Steele","1470",13232,1890,39,"total church edifices from NHGIS table NT8 (AWF001)",8575,64.805,29.474,85875,,,1119.75,"wave_coverage_differs"
"G3800910",1890,1890,"Steele, North Dakota","Steele","North Dakota","380","Steele","0910",3777,1890,6,"total church edifices from NHGIS table NT8 (AWF001)",1180,31.2417,15.8856,9500,,,1853.04,"wave_coverage_differs"
"G4804290",1890,1890,"Stephens, Texas","Stephens","Texas","480","Stephens","4290",4926,1890,11,"total church edifices from NHGIS table NT8 (AWF001)",2955,59.9878,22.3305,10900,,,2386.65,"wave_coverage_differs"
"G1701770",1890,1890,"Stephenson, Illinois","Stephenson","Illinois","170","Stephenson","1770",31338,1890,94,"total church edifices from NHGIS table NT8 (AWF001)",28205,90.0026,29.9955,430700,,,1463.49,"wave_coverage_differs"
"G4601175",1890,1890,"Sterling, South Dakota","Sterling","South Dakota","460","Sterling","1175",96,1890,,"total church edifices from NHGIS table NT8 (AWF001)",,,,,,,3066.02,"wave_coverage_differs"
"G1801510",1890,1890,"Steuben, Indiana","Steuben","Indiana","180","Steuben","1510",14478,1890,52,"total church edifices from NHGIS table NT8 (AWF001)",14630,101.0499,35.9166,101200,,,835.16,"wave_coverage_differs"
"G3601010",1890,1890,"Steuben, New York","Steuben","New York","360","Steuben","1010",81473,1890,170,"total church edifices from NHGIS table NT8 (AWF001)",47211,57.9468,20.8658,898575,,,3636.58,"wave_coverage_differs"
"G2001890",1890,1890,"Stevens, Kansas","Stevens","Kansas","200","Stevens","1890",1418,1890,1,"total church edifices from NHGIS table NT8 (AWF001)",200,14.1044,7.0522,2000,,,1884.14,"wave_coverage_differs"
"G2701490",1890,1890,"Stevens, Minnesota","Stevens","Minnesota","270","Stevens","1490",5251,1890,13,"total church edifices from NHGIS table NT8 (AWF001)",2700,51.4188,24.7572,23500,,,1490.07,"wave_coverage_differs"
"G3800915",1890,1890,"Stevens, North Dakota","Stevens","North Dakota","380","Stevens","0915",16,1890,,"total church edifices from NHGIS table NT8 (AWF001)",,,,,,,2699.19,"wave_coverage_differs"
"G5300650",1890,1890,"Stevens, Washington","Stevens","Washington","530","Stevens","0650",4341,1890,7,"total church edifices from NHGIS table NT8 (AWF001)",1200,27.6434,16.1253,11050,,,16109.71,"wave_coverage_differs"
"G1302590",1890,1890,"Stewart, Georgia","Stewart","Georgia","130","Stewart","2590",15682,1890,54,"total church edifices from NHGIS table NT8 (AWF001)",14825,94.5351,34.4344,31494,,,1200.98,"wave_coverage_differs"
"G4701610",1890,1890,"Stewart, Tennessee","Stewart","Tennessee","470","Stewart","1610",12193,1890,44,"total church edifices from NHGIS table NT8 (AWF001)",11285,92.5531,36.0863,20386,,,1277.46,"wave_coverage_differs"
"G2902070",1890,1890,"Stoddard, Missouri","Stoddard","Missouri","290","Stoddard","2070",17327,1890,46,"total church edifices from NHGIS table NT8 (AWF001)",14440,83.3381,26.5482,33200,,,2147.16,"wave_coverage_differs"
"G3701690",1890,1890,"Stokes, North Carolina","Stokes","North Carolina","370","Stokes","1690",17199,1890,49,"total church edifices from NHGIS table NT8 (AWF001)",12740,74.0741,28.49,27435,,,1180.08,"wave_coverage_differs"
"G0501370",1890,1890,"Stone, Arkansas","Stone","Arkansas","050","Stone","1370",7043,1890,14,"total church edifices from NHGIS table NT8 (AWF001)",4850,68.8627,19.8779,7000,,,1578.42,"wave_coverage_differs"
"G2902090",1890,1890,"Stone, Missouri","Stone","Missouri","290","Stone","2090",7090,1890,5,"total church edifices from NHGIS table NT8 (AWF001)",1550,21.8618,7.0522,3750,,,1322.9,"wave_coverage_differs"
"G4804330",1890,1890,"Stonewall, Texas","Stonewall","Texas","480","Stonewall","4330",1024,1890,,"total church edifices from NHGIS table NT8 (AWF001)",,,,,,,2383.42,"wave_coverage_differs"
"G3200290",1890,1890,"Storey, Nevada","Storey","Nevada","320","Storey","0290",8806,1890,7,"total church edifices from NHGIS table NT8 (AWF001)",2450,27.8219,7.9491,64300,,,682.84,"wave_coverage_differs"
"G1901690",1890,1890,"Story, Iowa","Story","Iowa","190","Story","1690",18127,1890,53,"total church edifices from NHGIS table NT8 (AWF001)",14860,81.9772,29.2382,132000,,,1485.74,"wave_coverage_differs"
"G3300170",1890,1890,"Strafford, New Hampshire","Strafford","New Hampshire","330","Strafford","0170",38442,1890,58,"total church edifices from NHGIS table NT8 (AWF001)",23915,62.2106,15.0877,404100,,,984.35,"wave_coverage_differs"
"G3800930",1890,1890,"Stutsman, North Dakota","Stutsman","North Dakota","380","Stutsman","0930",5266,1890,8,"total church edifices from NHGIS table NT8 (AWF001)",2035,38.6441,15.1918,34000,,,5951.59,"wave_coverage_differs"
"G2500250",1890,1890,"Suffolk, Massachusetts","Suffolk","Massachusetts","250","Suffolk","0250",484780,1890,268,"total church edifices from NHGIS table NT8 (AWF001)",178269,36.7732,5.5283,15237176,,,143.04,"wave_coverage_differs"
"G3601030",1890,1890,"Suffolk, New York","Suffolk","New York","360","Suffolk","1030",62491,1890,199,"total church edifices from NHGIS table NT8 (AWF001)",48215,77.1551,31.8446,1156415,,,2411.92,"wave_coverage_differs"
