"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"MK","mk-municipality-2021-ocha-codab-adm2","municipality","mk-municipality-2021-ocha-codab-adm2:aerodrom","aerodrom","Aerodrom",2021,77735,"2021 Census of Population, Households and Dwellings in the Republic of North Macedonia, State Statistical Office, book (English edition), table T-06 'Total resident population by religious affiliation and sex, by municipalities'. The universe is the total resident population (1,836,713), which includes 132,260 persons whose data were taken from administrative sources. The denominator is each municipality's printed population total.",70555,90.7635,1525,1.9618,,,,21.1658,,,"mk-census-2021-book-t06-religion-by-municipality|ocha-codab-mkd-adm2-2025","census_affiliation;total_resident_population_universe;single_select_reported_religion;religious_affiliation_percent_is_summed_affiliation_share;no_religion_percent_is_non_believer_atheist_line_only;undeclared_unknown_admin_sources_residuals_in_denominator_neither_slot;administratively_sourced_component_rendered_as_published_never_repaired;shares_need_not_sum_to_100;single_wave_2002_held_frame_break_no_cross_wave_change;sso_copyright_ships_with_attribution_courtesy_ask_recorded;source_categories_verbatim=Православни=57492;Муслимани (ислам)=2184;Католици=455;Христијани=10096;Протестанти=76;Евангелисти=44;Евангелисти-методисти=24;Јеховини сведоци=44;Друго=140;Не е верник (атеист)=1525;Не се изјаснил=303;Непознато=104;Лица за кои податоците се преземени од административни извори=5248"
"MK","mk-municipality-2021-ocha-codab-adm2","municipality","mk-municipality-2021-ocha-codab-adm2:sopishte","sopishte","Sopishte",2021,6713,"2021 Census of Population, Households and Dwellings in the Republic of North Macedonia, State Statistical Office, book (English edition), table T-06 'Total resident population by religious affiliation and sex, by municipalities'. The universe is the total resident population (1,836,713), which includes 132,260 persons whose data were taken from administrative sources. The denominator is each municipality's printed population total.",6256,93.1923,38,0.5661,,,,221.8069,,,"mk-census-2021-book-t06-religion-by-municipality|ocha-codab-mkd-adm2-2025","census_affiliation;total_resident_population_universe;single_select_reported_religion;religious_affiliation_percent_is_summed_affiliation_share;no_religion_percent_is_non_believer_atheist_line_only;undeclared_unknown_admin_sources_residuals_in_denominator_neither_slot;administratively_sourced_component_rendered_as_published_never_repaired;shares_need_not_sum_to_100;single_wave_2002_held_frame_break_no_cross_wave_change;sso_copyright_ships_with_attribution_courtesy_ask_recorded;source_categories_verbatim=Православни=3759;Муслимани (ислам)=2159;Католици=7;Христијани=316;Протестанти=5;Евангелисти=0;Евангелисти-методисти=0;Јеховини сведоци=1;Друго=9;Не е верник (атеист)=38;Не се изјаснил=3;Непознато=6;Лица за кои податоците се преземени од административни извори=410"
"MK","mk-municipality-2021-ocha-codab-adm2","municipality","mk-municipality-2021-ocha-codab-adm2:staro_nagorichane","staro_nagorichane","Staro Nagorichane",2021,3501,"2021 Census of Population, Households and Dwellings in the Republic of North Macedonia, State Statistical Office, book (English edition), table T-06 'Total resident population by religious affiliation and sex, by municipalities'. The universe is the total resident population (1,836,713), which includes 132,260 persons whose data were taken from administrative sources. The denominator is each municipality's printed population total.",3122,89.1745,1,0.0286,,,,432.3909,,,"mk-census-2021-book-t06-religion-by-municipality|ocha-codab-mkd-adm2-2025","census_affiliation;total_resident_population_universe;single_select_reported_religion;religious_affiliation_percent_is_summed_affiliation_share;no_religion_percent_is_non_believer_atheist_line_only;undeclared_unknown_admin_sources_residuals_in_denominator_neither_slot;administratively_sourced_component_rendered_as_published_never_repaired;shares_need_not_sum_to_100;single_wave_2002_held_frame_break_no_cross_wave_change;sso_copyright_ships_with_attribution_courtesy_ask_recorded;source_categories_verbatim=Православни=2897;Муслимани (ислам)=14;Католици=6;Христијани=199;Протестанти=0;Евангелисти=1;Евангелисти-методисти=0;Јеховини сведоци=5;Друго=0;Не е верник (атеист)=1;Не се изјаснил=0;Непознато=0;Лица за кои податоците се преземени од административни извори=378"
"MK","mk-municipality-2021-ocha-codab-adm2","municipality","mk-municipality-2021-ocha-codab-adm2:struga","struga","Struga",2021,50980,"2021 Census of Population, Households and Dwellings in the Republic of North Macedonia, State Statistical Office, book (English edition), table T-06 'Total resident population by religious affiliation and sex, by municipalities'. The universe is the total resident population (1,836,713), which includes 132,260 persons whose data were taken from administrative sources. The denominator is each municipality's printed population total.",47399,92.9757,28,0.0549,,,,485.3145,,,"mk-census-2021-book-t06-religion-by-municipality|ocha-codab-mkd-adm2-2025","census_affiliation;total_resident_population_universe;single_select_reported_religion;religious_affiliation_percent_is_summed_affiliation_share;no_religion_percent_is_non_believer_atheist_line_only;undeclared_unknown_admin_sources_residuals_in_denominator_neither_slot;administratively_sourced_component_rendered_as_published_never_repaired;shares_need_not_sum_to_100;single_wave_2002_held_frame_break_no_cross_wave_change;sso_copyright_ships_with_attribution_courtesy_ask_recorded;source_categories_verbatim=Православни=11556;Муслимани (ислам)=32231;Католици=42;Христијани=3527;Протестанти=15;Евангелисти=6;Евангелисти-методисти=0;Јеховини сведоци=8;Друго=14;Не е верник (атеист)=28;Не се изјаснил=12;Непознато=11;Лица за кои податоците се преземени од административни извори=3530"
"MK","mk-municipality-2021-ocha-codab-adm2","municipality","mk-municipality-2021-ocha-codab-adm2:strumica","strumica","Strumica",2021,49995,"2021 Census of Population, Households and Dwellings in the Republic of North Macedonia, State Statistical Office, book (English edition), table T-06 'Total resident population by religious affiliation and sex, by municipalities'. The universe is the total resident population (1,836,713), which includes 132,260 persons whose data were taken from administrative sources. The denominator is each municipality's printed population total.",43362,86.7327,104,0.208,,,,321.2125,,,"mk-census-2021-book-t06-religion-by-municipality|ocha-codab-mkd-adm2-2025","census_affiliation;total_resident_population_universe;single_select_reported_religion;religious_affiliation_percent_is_summed_affiliation_share;no_religion_percent_is_non_believer_atheist_line_only;undeclared_unknown_admin_sources_residuals_in_denominator_neither_slot;administratively_sourced_component_rendered_as_published_never_repaired;shares_need_not_sum_to_100;single_wave_2002_held_frame_break_no_cross_wave_change;sso_copyright_ships_with_attribution_courtesy_ask_recorded;source_categories_verbatim=Православни=34356;Муслимани (ислам)=4331;Католици=1222;Христијани=2722;Протестанти=185;Евангелисти=24;Евангелисти-методисти=454;Јеховини сведоци=37;Друго=31;Не е верник (атеист)=104;Не се изјаснил=39;Непознато=10;Лица за кои податоците се преземени од административни извори=6480"
"MK","mk-municipality-2021-ocha-codab-adm2","municipality","mk-municipality-2021-ocha-codab-adm2:studenichani","studenichani","Studenichani",2021,21970,"2021 Census of Population, Households and Dwellings in the Republic of North Macedonia, State Statistical Office, book (English edition), table T-06 'Total resident population by religious affiliation and sex, by municipalities'. The universe is the total resident population (1,836,713), which includes 132,260 persons whose data were taken from administrative sources. The denominator is each municipality's printed population total.",20434,93.0086,0,0,,,,275.6543,,,"mk-census-2021-book-t06-religion-by-municipality|ocha-codab-mkd-adm2-2025","census_affiliation;total_resident_population_universe;single_select_reported_religion;religious_affiliation_percent_is_summed_affiliation_share;no_religion_percent_is_non_believer_atheist_line_only;undeclared_unknown_admin_sources_residuals_in_denominator_neither_slot;administratively_sourced_component_rendered_as_published_never_repaired;shares_need_not_sum_to_100;single_wave_2002_held_frame_break_no_cross_wave_change;sso_copyright_ships_with_attribution_courtesy_ask_recorded;source_categories_verbatim=Православни=388;Муслимани (ислам)=19968;Католици=12;Христијани=58;Протестанти=5;Евангелисти=1;Евангелисти-методисти=0;Јеховини сведоци=0;Друго=2;Не е верник (атеист)=0;Не се изјаснил=1;Непознато=1;Лица за кои податоците се преземени од административни извори=1534"
"MK","mk-municipality-2021-ocha-codab-adm2","municipality","mk-municipality-2021-ocha-codab-adm2:sveti_nikole","sveti_nikole","Sveti Nikole",2021,15320,"2021 Census of Population, Households and Dwellings in the Republic of North Macedonia, State Statistical Office, book (English edition), table T-06 'Total resident population by religious affiliation and sex, by municipalities'. The universe is the total resident population (1,836,713), which includes 132,260 persons whose data were taken from administrative sources. The denominator is each municipality's printed population total.",14462,94.3995,35,0.2285,,,,482.8083,,,"mk-census-2021-book-t06-religion-by-municipality|ocha-codab-mkd-adm2-2025","census_affiliation;total_resident_population_universe;single_select_reported_religion;religious_affiliation_percent_is_summed_affiliation_share;no_religion_percent_is_non_believer_atheist_line_only;undeclared_unknown_admin_sources_residuals_in_denominator_neither_slot;administratively_sourced_component_rendered_as_published_never_repaired;shares_need_not_sum_to_100;single_wave_2002_held_frame_break_no_cross_wave_change;sso_copyright_ships_with_attribution_courtesy_ask_recorded;source_categories_verbatim=Православни=6857;Муслимани (ислам)=92;Католици=15;Христијани=7484;Протестанти=5;Евангелисти=1;Евангелисти-методисти=0;Јеховини сведоци=2;Друго=6;Не е верник (атеист)=35;Не се изјаснил=0;Непознато=6;Лица за кои податоците се преземени од административни извори=817"
"MK","mk-municipality-2021-ocha-codab-adm2","municipality","mk-municipality-2021-ocha-codab-adm2:tearce","tearce","Tearce",2021,17694,"2021 Census of Population, Households and Dwellings in the Republic of North Macedonia, State Statistical Office, book (English edition), table T-06 'Total resident population by religious affiliation and sex, by municipalities'. The universe is the total resident population (1,836,713), which includes 132,260 persons whose data were taken from administrative sources. The denominator is each municipality's printed population total.",17294,97.7393,1,0.0057,,,,136.3812,,,"mk-census-2021-book-t06-religion-by-municipality|ocha-codab-mkd-adm2-2025","census_affiliation;total_resident_population_universe;single_select_reported_religion;religious_affiliation_percent_is_summed_affiliation_share;no_religion_percent_is_non_believer_atheist_line_only;undeclared_unknown_admin_sources_residuals_in_denominator_neither_slot;administratively_sourced_component_rendered_as_published_never_repaired;shares_need_not_sum_to_100;single_wave_2002_held_frame_break_no_cross_wave_change;sso_copyright_ships_with_attribution_courtesy_ask_recorded;source_categories_verbatim=Православни=1723;Муслимани (ислам)=15144;Католици=13;Христијани=373;Протестанти=40;Евангелисти=0;Евангелисти-методисти=0;Јеховини сведоци=0;Друго=1;Не е верник (атеист)=1;Не се изјаснил=0;Непознато=1;Лица за кои податоците се преземени од административни извори=398"
"MK","mk-municipality-2021-ocha-codab-adm2","municipality","mk-municipality-2021-ocha-codab-adm2:tetovo","tetovo","Tetovo",2021,84770,"2021 Census of Population, Households and Dwellings in the Republic of North Macedonia, State Statistical Office, book (English edition), table T-06 'Total resident population by religious affiliation and sex, by municipalities'. The universe is the total resident population (1,836,713), which includes 132,260 persons whose data were taken from administrative sources. The denominator is each municipality's printed population total.",80285,94.7092,75,0.0885,,,,261.9082,,,"mk-census-2021-book-t06-religion-by-municipality|ocha-codab-mkd-adm2-2025","census_affiliation;total_resident_population_universe;single_select_reported_religion;religious_affiliation_percent_is_summed_affiliation_share;no_religion_percent_is_non_believer_atheist_line_only;undeclared_unknown_admin_sources_residuals_in_denominator_neither_slot;administratively_sourced_component_rendered_as_published_never_repaired;shares_need_not_sum_to_100;single_wave_2002_held_frame_break_no_cross_wave_change;sso_copyright_ships_with_attribution_courtesy_ask_recorded;source_categories_verbatim=Православни=13187;Муслимани (ислам)=64468;Католици=191;Христијани=2370;Протестанти=38;Евангелисти=8;Евангелисти-методисти=0;Јеховини сведоци=10;Друго=13;Не е верник (атеист)=75;Не се изјаснил=28;Непознато=14;Лица за кои податоците се преземени од административни извори=4368"
"MK","mk-municipality-2021-ocha-codab-adm2","municipality","mk-municipality-2021-ocha-codab-adm2:valandovo","valandovo","Valandovo",2021,10508,"2021 Census of Population, Households and Dwellings in the Republic of North Macedonia, State Statistical Office, book (English edition), table T-06 'Total resident population by religious affiliation and sex, by municipalities'. The universe is the total resident population (1,836,713), which includes 132,260 persons whose data were taken from administrative sources. The denominator is each municipality's printed population total.",10134,96.4408,8,0.0761,,,,328.0605,,,"mk-census-2021-book-t06-religion-by-municipality|ocha-codab-mkd-adm2-2025","census_affiliation;total_resident_population_universe;single_select_reported_religion;religious_affiliation_percent_is_summed_affiliation_share;no_religion_percent_is_non_believer_atheist_line_only;undeclared_unknown_admin_sources_residuals_in_denominator_neither_slot;administratively_sourced_component_rendered_as_published_never_repaired;shares_need_not_sum_to_100;single_wave_2002_held_frame_break_no_cross_wave_change;sso_copyright_ships_with_attribution_courtesy_ask_recorded;source_categories_verbatim=Православни=8599;Муслимани (ислам)=1435;Католици=19;Христијани=67;Протестанти=2;Евангелисти=9;Евангелисти-методисти=0;Јеховини сведоци=1;Друго=2;Не е верник (атеист)=8;Не се изјаснил=1;Непознато=1;Лица за кои податоците се преземени од административни извори=364"
"MK","mk-municipality-2021-ocha-codab-adm2","municipality","mk-municipality-2021-ocha-codab-adm2:vasilevo","vasilevo","Vasilevo",2021,10552,"2021 Census of Population, Households and Dwellings in the Republic of North Macedonia, State Statistical Office, book (English edition), table T-06 'Total resident population by religious affiliation and sex, by municipalities'. The universe is the total resident population (1,836,713), which includes 132,260 persons whose data were taken from administrative sources. The denominator is each municipality's printed population total.",9214,87.3199,0,0,,,,230.046,,,"mk-census-2021-book-t06-religion-by-municipality|ocha-codab-mkd-adm2-2025","census_affiliation;total_resident_population_universe;single_select_reported_religion;religious_affiliation_percent_is_summed_affiliation_share;no_religion_percent_is_non_believer_atheist_line_only;undeclared_unknown_admin_sources_residuals_in_denominator_neither_slot;administratively_sourced_component_rendered_as_published_never_repaired;shares_need_not_sum_to_100;single_wave_2002_held_frame_break_no_cross_wave_change;sso_copyright_ships_with_attribution_courtesy_ask_recorded;source_categories_verbatim=Православни=5059;Муслимани (ислам)=2557;Католици=468;Христијани=1126;Протестанти=0;Евангелисти=0;Евангелисти-методисти=0;Јеховини сведоци=0;Друго=4;Не е верник (атеист)=0;Не се изјаснил=1;Непознато=0;Лица за кои податоците се преземени од административни извори=1337"
"MK","mk-municipality-2021-ocha-codab-adm2","municipality","mk-municipality-2021-ocha-codab-adm2:veles","veles","Veles",2021,48463,"2021 Census of Population, Households and Dwellings in the Republic of North Macedonia, State Statistical Office, book (English edition), table T-06 'Total resident population by religious affiliation and sex, by municipalities'. The universe is the total resident population (1,836,713), which includes 132,260 persons whose data were taken from administrative sources. The denominator is each municipality's printed population total.",43546,89.8541,143,0.2951,,,,428.0335,,,"mk-census-2021-book-t06-religion-by-municipality|ocha-codab-mkd-adm2-2025","census_affiliation;total_resident_population_universe;single_select_reported_religion;religious_affiliation_percent_is_summed_affiliation_share;no_religion_percent_is_non_believer_atheist_line_only;undeclared_unknown_admin_sources_residuals_in_denominator_neither_slot;administratively_sourced_component_rendered_as_published_never_repaired;shares_need_not_sum_to_100;single_wave_2002_held_frame_break_no_cross_wave_change;sso_copyright_ships_with_attribution_courtesy_ask_recorded;source_categories_verbatim=Православни=24107;Муслимани (ислам)=6286;Католици=50;Христијани=13008;Протестанти=8;Евангелисти=19;Евангелисти-методисти=1;Јеховини сведоци=22;Друго=45;Не е верник (атеист)=143;Не се изјаснил=28;Непознато=28;Лица за кои податоците се преземени од административни извори=4718"
"MK","mk-municipality-2021-ocha-codab-adm2","municipality","mk-municipality-2021-ocha-codab-adm2:vevchani","vevchani","Vevchani",2021,2359,"2021 Census of Population, Households and Dwellings in the Republic of North Macedonia, State Statistical Office, book (English edition), table T-06 'Total resident population by religious affiliation and sex, by municipalities'. The universe is the total resident population (1,836,713), which includes 132,260 persons whose data were taken from administrative sources. The denominator is each municipality's printed population total.",2277,96.524,2,0.0848,,,,22.9864,,,"mk-census-2021-book-t06-religion-by-municipality|ocha-codab-mkd-adm2-2025","census_affiliation;total_resident_population_universe;single_select_reported_religion;religious_affiliation_percent_is_summed_affiliation_share;no_religion_percent_is_non_believer_atheist_line_only;undeclared_unknown_admin_sources_residuals_in_denominator_neither_slot;administratively_sourced_component_rendered_as_published_never_repaired;shares_need_not_sum_to_100;single_wave_2002_held_frame_break_no_cross_wave_change;sso_copyright_ships_with_attribution_courtesy_ask_recorded;source_categories_verbatim=Православни=2161;Муслимани (ислам)=10;Католици=2;Христијани=104;Протестанти=0;Евангелисти=0;Евангелисти-методисти=0;Јеховини сведоци=0;Друго=0;Не е верник (атеист)=2;Не се изјаснил=0;Непознато=0;Лица за кои податоците се преземени од административни извори=80"
"MK","mk-municipality-2021-ocha-codab-adm2","municipality","mk-municipality-2021-ocha-codab-adm2:vinica","vinica","Vinica",2021,14475,"2021 Census of Population, Households and Dwellings in the Republic of North Macedonia, State Statistical Office, book (English edition), table T-06 'Total resident population by religious affiliation and sex, by municipalities'. The universe is the total resident population (1,836,713), which includes 132,260 persons whose data were taken from administrative sources. The denominator is each municipality's printed population total.",13010,89.8791,16,0.1105,,,,432.8054,,,"mk-census-2021-book-t06-religion-by-municipality|ocha-codab-mkd-adm2-2025","census_affiliation;total_resident_population_universe;single_select_reported_religion;religious_affiliation_percent_is_summed_affiliation_share;no_religion_percent_is_non_believer_atheist_line_only;undeclared_unknown_admin_sources_residuals_in_denominator_neither_slot;administratively_sourced_component_rendered_as_published_never_repaired;shares_need_not_sum_to_100;single_wave_2002_held_frame_break_no_cross_wave_change;sso_copyright_ships_with_attribution_courtesy_ask_recorded;source_categories_verbatim=Православни=10530;Муслимани (ислам)=942;Католици=9;Христијани=1504;Протестанти=3;Евангелисти=0;Евангелисти-методисти=0;Јеховини сведоци=7;Друго=15;Не е верник (атеист)=16;Не се изјаснил=12;Непознато=0;Лица за кои податоците се преземени од административни извори=1437"
"MK","mk-municipality-2021-ocha-codab-adm2","municipality","mk-municipality-2021-ocha-codab-adm2:vrapchishte","vrapchishte","Vrapchishte",2021,19842,"2021 Census of Population, Households and Dwellings in the Republic of North Macedonia, State Statistical Office, book (English edition), table T-06 'Total resident population by religious affiliation and sex, by municipalities'. The universe is the total resident population (1,836,713), which includes 132,260 persons whose data were taken from administrative sources. The denominator is each municipality's printed population total.",19104,96.2806,3,0.0151,,,,158.4869,,,"mk-census-2021-book-t06-religion-by-municipality|ocha-codab-mkd-adm2-2025","census_affiliation;total_resident_population_universe;single_select_reported_religion;religious_affiliation_percent_is_summed_affiliation_share;no_religion_percent_is_non_believer_atheist_line_only;undeclared_unknown_admin_sources_residuals_in_denominator_neither_slot;administratively_sourced_component_rendered_as_published_never_repaired;shares_need_not_sum_to_100;single_wave_2002_held_frame_break_no_cross_wave_change;sso_copyright_ships_with_attribution_courtesy_ask_recorded;source_categories_verbatim=Православни=651;Муслимани (ислам)=18224;Католици=5;Христијани=224;Протестанти=0;Евангелисти=0;Евангелисти-методисти=0;Јеховини сведоци=0;Друго=0;Не е верник (атеист)=3;Не се изјаснил=0;Непознато=1;Лица за кои податоците се преземени од административни извори=734"
"MK","mk-municipality-2021-ocha-codab-adm2","municipality","mk-municipality-2021-ocha-codab-adm2:zelenikovo","zelenikovo","Zelenikovo",2021,3361,"2021 Census of Population, Households and Dwellings in the Republic of North Macedonia, State Statistical Office, book (English edition), table T-06 'Total resident population by religious affiliation and sex, by municipalities'. The universe is the total resident population (1,836,713), which includes 132,260 persons whose data were taken from administrative sources. The denominator is each municipality's printed population total.",3103,92.3237,9,0.2678,,,,177.3792,,,"mk-census-2021-book-t06-religion-by-municipality|ocha-codab-mkd-adm2-2025","census_affiliation;total_resident_population_universe;single_select_reported_religion;religious_affiliation_percent_is_summed_affiliation_share;no_religion_percent_is_non_believer_atheist_line_only;undeclared_unknown_admin_sources_residuals_in_denominator_neither_slot;administratively_sourced_component_rendered_as_published_never_repaired;shares_need_not_sum_to_100;single_wave_2002_held_frame_break_no_cross_wave_change;sso_copyright_ships_with_attribution_courtesy_ask_recorded;source_categories_verbatim=Православни=875;Муслимани (ислам)=654;Католици=2;Христијани=1572;Протестанти=0;Евангелисти=0;Евангелисти-методисти=0;Јеховини сведоци=0;Друго=0;Не е верник (атеист)=9;Не се изјаснил=2;Непознато=2;Лица за кои податоците се преземени од административни извори=245"
"MK","mk-municipality-2021-ocha-codab-adm2","municipality","mk-municipality-2021-ocha-codab-adm2:zhelino","zhelino","Zhelino",2021,18988,"2021 Census of Population, Households and Dwellings in the Republic of North Macedonia, State Statistical Office, book (English edition), table T-06 'Total resident population by religious affiliation and sex, by municipalities'. The universe is the total resident population (1,836,713), which includes 132,260 persons whose data were taken from administrative sources. The denominator is each municipality's printed population total.",18203,95.8658,0,0,,,,201.3032,,,"mk-census-2021-book-t06-religion-by-municipality|ocha-codab-mkd-adm2-2025","census_affiliation;total_resident_population_universe;single_select_reported_religion;religious_affiliation_percent_is_summed_affiliation_share;no_religion_percent_is_non_believer_atheist_line_only;undeclared_unknown_admin_sources_residuals_in_denominator_neither_slot;administratively_sourced_component_rendered_as_published_never_repaired;shares_need_not_sum_to_100;single_wave_2002_held_frame_break_no_cross_wave_change;sso_copyright_ships_with_attribution_courtesy_ask_recorded;source_categories_verbatim=Православни=0;Муслимани (ислам)=18193;Католици=1;Христијани=7;Протестанти=0;Евангелисти=0;Евангелисти-методисти=0;Јеховини сведоци=0;Друго=2;Не е верник (атеист)=0;Не се изјаснил=1;Непознато=0;Лица за кои податоците се преземени од административни извори=784"
"MK","mk-municipality-2021-ocha-codab-adm2","municipality","mk-municipality-2021-ocha-codab-adm2:zrnovci","zrnovci","Zrnovci",2021,2086,"2021 Census of Population, Households and Dwellings in the Republic of North Macedonia, State Statistical Office, book (English edition), table T-06 'Total resident population by religious affiliation and sex, by municipalities'. The universe is the total resident population (1,836,713), which includes 132,260 persons whose data were taken from administrative sources. The denominator is each municipality's printed population total.",2006,96.1649,0,0,,,,55.6399,,,"mk-census-2021-book-t06-religion-by-municipality|ocha-codab-mkd-adm2-2025","census_affiliation;total_resident_population_universe;single_select_reported_religion;religious_affiliation_percent_is_summed_affiliation_share;no_religion_percent_is_non_believer_atheist_line_only;undeclared_unknown_admin_sources_residuals_in_denominator_neither_slot;administratively_sourced_component_rendered_as_published_never_repaired;shares_need_not_sum_to_100;single_wave_2002_held_frame_break_no_cross_wave_change;sso_copyright_ships_with_attribution_courtesy_ask_recorded;source_categories_verbatim=Православни=1974;Муслимани (ислам)=4;Католици=2;Христијани=26;Протестанти=0;Евангелисти=0;Евангелисти-методисти=0;Јеховини сведоци=0;Друго=0;Не е верник (атеист)=0;Не се изјаснил=0;Непознато=0;Лица за кои податоците се преземени од административни извори=80"
