"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:naogaon","naogaon","Naogaon",2011,2600157,"Sum of the five Table C-13 religion categories (Muslim, Hindu, Christian, Buddhist, Others) at the zila-total line of the 2011 Community Report; the full enumerated population. The 2011 census carried no third-gender (hijra) enumeration and Table C-13 has no not-stated category, so this is the complete enumerated zila population. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share.",2250427,86.5497,349730,13.4503,,,,3443.9,,,"bbs-phc-2011-community-report-table-c13-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=86.5497;minority_share_pct=13.4503;minority_share=Hindu+Christian+Buddhist+Others;Muslim=2250427;Hindu=287919;Christian=18590;Buddhist=102;Others=43119;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;universe_2011_full_enumerated_population;no_hijra_enumeration_in_2011;not_stated_category_absent;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:naogaon","naogaon","Naogaon",2022,2784461,"Sum of the five Table P08 religion categories (Muslim, Hindu, Christian, Buddhist, Others), the male + female classified population; excludes hijra (third gender), who are religion-classified only at division level in Table 3.2.15. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share; the recognised categories are Muslim, Hindu, Christian, Buddhist and Others, with no no-religion and no not-stated category.",2419111,86.879,365350,13.121,,,,3443.9,,,"bbs-phc-2022-table-p08-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=86.879;minority_share_pct=13.121;minority_share=Hindu+Christian+Buddhist+Others;Muslim=2419111;Hindu=321328;Christian=21386;Buddhist=167;Others=22469;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;sex_classified_basis_excludes_hijra;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:narail","narail","Narail",2011,721668,"Sum of the five Table C-13 religion categories (Muslim, Hindu, Christian, Buddhist, Others) at the zila-total line of the 2011 Community Report; the full enumerated population. The 2011 census carried no third-gender (hijra) enumeration and Table C-13 has no not-stated category, so this is the complete enumerated zila population. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share.",586588,81.2823,135080,18.7177,,,,995.74,,,"bbs-phc-2011-community-report-table-c13-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=81.2823;minority_share_pct=18.7177;minority_share=Hindu+Christian+Buddhist+Others;Muslim=586588;Hindu=134594;Christian=258;Buddhist=6;Others=222;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;universe_2011_full_enumerated_population;no_hijra_enumeration_in_2011;not_stated_category_absent;exact_zila_reconciliation;small_cell_under_10;small_cells=Buddhist"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:narail","narail","Narail",2022,788645,"Sum of the five Table P08 religion categories (Muslim, Hindu, Christian, Buddhist, Others), the male + female classified population; excludes hijra (third gender), who are religion-classified only at division level in Table 3.2.15. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share; the recognised categories are Muslim, Hindu, Christian, Buddhist and Others, with no no-religion and no not-stated category.",663937,84.1871,124708,15.8129,,,,995.74,,,"bbs-phc-2022-table-p08-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=84.1871;minority_share_pct=15.8129;minority_share=Hindu+Christian+Buddhist+Others;Muslim=663937;Hindu=124463;Christian=194;Buddhist=40;Others=11;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;sex_classified_basis_excludes_hijra;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:narayanganj","narayanganj","Narayanganj",2011,2948217,"Sum of the five Table C-13 religion categories (Muslim, Hindu, Christian, Buddhist, Others) at the zila-total line of the 2011 Community Report; the full enumerated population. The 2011 census carried no third-gender (hijra) enumeration and Table C-13 has no not-stated category, so this is the complete enumerated zila population. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share.",2802567,95.0597,145650,4.9403,,,,703.55,,,"bbs-phc-2011-community-report-table-c13-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=95.0597;minority_share_pct=4.9403;minority_share=Hindu+Christian+Buddhist+Others;Muslim=2802567;Hindu=144105;Christian=963;Buddhist=378;Others=204;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;universe_2011_full_enumerated_population;no_hijra_enumeration_in_2011;not_stated_category_absent;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:narayanganj","narayanganj","Narayanganj",2022,3908898,"Sum of the five Table P08 religion categories (Muslim, Hindu, Christian, Buddhist, Others), the male + female classified population; excludes hijra (third gender), who are religion-classified only at division level in Table 3.2.15. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share; the recognised categories are Muslim, Hindu, Christian, Buddhist and Others, with no no-religion and no not-stated category.",3721916,95.2165,186982,4.7835,,,,703.55,,,"bbs-phc-2022-table-p08-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=95.2165;minority_share_pct=4.7835;minority_share=Hindu+Christian+Buddhist+Others;Muslim=3721916;Hindu=184292;Christian=1502;Buddhist=1052;Others=136;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;sex_classified_basis_excludes_hijra;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:narsingdi","narsingdi","Narsingdi",2011,2224944,"Sum of the five Table C-13 religion categories (Muslim, Hindu, Christian, Buddhist, Others) at the zila-total line of the 2011 Community Report; the full enumerated population. The 2011 census carried no third-gender (hijra) enumeration and Table C-13 has no not-stated category, so this is the complete enumerated zila population. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share.",2098829,94.3318,126115,5.6682,,,,1167.79,,,"bbs-phc-2011-community-report-table-c13-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=94.3318;minority_share_pct=5.6682;minority_share=Hindu+Christian+Buddhist+Others;Muslim=2098829;Hindu=125769;Christian=151;Buddhist=65;Others=130;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;universe_2011_full_enumerated_population;no_hijra_enumeration_in_2011;not_stated_category_absent;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:narsingdi","narsingdi","Narsingdi",2022,2584335,"Sum of the five Table P08 religion categories (Muslim, Hindu, Christian, Buddhist, Others), the male + female classified population; excludes hijra (third gender), who are religion-classified only at division level in Table 3.2.15. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share; the recognised categories are Muslim, Hindu, Christian, Buddhist and Others, with no no-religion and no not-stated category.",2443100,94.535,141235,5.465,,,,1167.79,,,"bbs-phc-2022-table-p08-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=94.535;minority_share_pct=5.465;minority_share=Hindu+Christian+Buddhist+Others;Muslim=2443100;Hindu=139828;Christian=796;Buddhist=169;Others=442;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;sex_classified_basis_excludes_hijra;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:natore","natore","Natore",2011,1706673,"Sum of the five Table C-13 religion categories (Muslim, Hindu, Christian, Buddhist, Others) at the zila-total line of the 2011 Community Report; the full enumerated population. The 2011 census carried no third-gender (hijra) enumeration and Table C-13 has no not-stated category, so this is the complete enumerated zila population. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share.",1590919,93.2176,115754,6.7824,,,,1904.36,,,"bbs-phc-2011-community-report-table-c13-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=93.2176;minority_share_pct=6.7824;minority_share=Hindu+Christian+Buddhist+Others;Muslim=1590919;Hindu=103747;Christian=8054;Buddhist=7;Others=3946;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;universe_2011_full_enumerated_population;no_hijra_enumeration_in_2011;not_stated_category_absent;exact_zila_reconciliation;small_cell_under_10;small_cells=Buddhist"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:natore","natore","Natore",2022,1859855,"Sum of the five Table P08 religion categories (Muslim, Hindu, Christian, Buddhist, Others), the male + female classified population; excludes hijra (third gender), who are religion-classified only at division level in Table 3.2.15. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share; the recognised categories are Muslim, Hindu, Christian, Buddhist and Others, with no no-religion and no not-stated category.",1744209,93.782,115646,6.218,,,,1904.36,,,"bbs-phc-2022-table-p08-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=93.782;minority_share_pct=6.218;minority_share=Hindu+Christian+Buddhist+Others;Muslim=1744209;Hindu=107122;Christian=7844;Buddhist=62;Others=618;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;sex_classified_basis_excludes_hijra;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:netrokona","netrokona","Netrokona",2011,2229642,"Sum of the five Table C-13 religion categories (Muslim, Hindu, Christian, Buddhist, Others) at the zila-total line of the 2011 Community Report; the full enumerated population. The 2011 census carried no third-gender (hijra) enumeration and Table C-13 has no not-stated category, so this is the complete enumerated zila population. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share.",2001732,89.7782,227910,10.2218,,,,2804.37,,,"bbs-phc-2011-community-report-table-c13-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=89.7782;minority_share_pct=10.2218;minority_share=Hindu+Christian+Buddhist+Others;Muslim=2001732;Hindu=207430;Christian=18200;Buddhist=54;Others=2226;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;universe_2011_full_enumerated_population;no_hijra_enumeration_in_2011;not_stated_category_absent;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:netrokona","netrokona","Netrokona",2022,2324665,"Sum of the five Table P08 religion categories (Muslim, Hindu, Christian, Buddhist, Others), the male + female classified population; excludes hijra (third gender), who are religion-classified only at division level in Table 3.2.15. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share; the recognised categories are Muslim, Hindu, Christian, Buddhist and Others, with no no-religion and no not-stated category.",2102913,90.4609,221752,9.5391,,,,2804.37,,,"bbs-phc-2022-table-p08-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=90.4609;minority_share_pct=9.5391;minority_share=Hindu+Christian+Buddhist+Others;Muslim=2102913;Hindu=202638;Christian=17699;Buddhist=181;Others=1234;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;sex_classified_basis_excludes_hijra;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:nilphamari","nilphamari","Nilphamari",2011,1834231,"Sum of the five Table C-13 religion categories (Muslim, Hindu, Christian, Buddhist, Others) at the zila-total line of the 2011 Community Report; the full enumerated population. The 2011 census carried no third-gender (hijra) enumeration and Table C-13 has no not-stated category, so this is the complete enumerated zila population. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share.",1538916,83.8998,295315,16.1002,,,,1587.9,,,"bbs-phc-2011-community-report-table-c13-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=83.8998;minority_share_pct=16.1002;minority_share=Hindu+Christian+Buddhist+Others;Muslim=1538916;Hindu=293385;Christian=1108;Buddhist=53;Others=769;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;universe_2011_full_enumerated_population;no_hijra_enumeration_in_2011;not_stated_category_absent;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:nilphamari","nilphamari","Nilphamari",2022,2092514,"Sum of the five Table P08 religion categories (Muslim, Hindu, Christian, Buddhist, Others), the male + female classified population; excludes hijra (third gender), who are religion-classified only at division level in Table 3.2.15. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share; the recognised categories are Muslim, Hindu, Christian, Buddhist and Others, with no no-religion and no not-stated category.",1763700,84.2862,328814,15.7138,,,,1587.9,,,"bbs-phc-2022-table-p08-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=84.2862;minority_share_pct=15.7138;minority_share=Hindu+Christian+Buddhist+Others;Muslim=1763700;Hindu=327331;Christian=1059;Buddhist=335;Others=89;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;sex_classified_basis_excludes_hijra;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:noakhali","noakhali","Noakhali",2011,3108083,"Sum of the five Table C-13 religion categories (Muslim, Hindu, Christian, Buddhist, Others) at the zila-total line of the 2011 Community Report; the full enumerated population. The 2011 census carried no third-gender (hijra) enumeration and Table C-13 has no not-stated category, so this is the complete enumerated zila population. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share.",2965950,95.427,142133,4.573,,,,2678.49,,,"bbs-phc-2011-community-report-table-c13-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=95.427;minority_share_pct=4.573;minority_share=Hindu+Christian+Buddhist+Others;Muslim=2965950;Hindu=140541;Christian=934;Buddhist=558;Others=100;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;universe_2011_full_enumerated_population;no_hijra_enumeration_in_2011;not_stated_category_absent;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:noakhali","noakhali","Noakhali",2022,3625322,"Sum of the five Table P08 religion categories (Muslim, Hindu, Christian, Buddhist, Others), the male + female classified population; excludes hijra (third gender), who are religion-classified only at division level in Table 3.2.15. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share; the recognised categories are Muslim, Hindu, Christian, Buddhist and Others, with no no-religion and no not-stated category.",3476342,95.8906,148980,4.1094,,,,2678.49,,,"bbs-phc-2022-table-p08-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=95.8906;minority_share_pct=4.1094;minority_share=Hindu+Christian+Buddhist+Others;Muslim=3476342;Hindu=147150;Christian=927;Buddhist=829;Others=74;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;sex_classified_basis_excludes_hijra;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:pabna","pabna","Pabna",2011,2523179,"Sum of the five Table C-13 religion categories (Muslim, Hindu, Christian, Buddhist, Others) at the zila-total line of the 2011 Community Report; the full enumerated population. The 2011 census carried no third-gender (hijra) enumeration and Table C-13 has no not-stated category, so this is the complete enumerated zila population. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share.",2445702,96.9294,77477,3.0706,,,,2389.39,,,"bbs-phc-2011-community-report-table-c13-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=96.9294;minority_share_pct=3.0706;minority_share=Hindu+Christian+Buddhist+Others;Muslim=2445702;Hindu=73487;Christian=3074;Buddhist=43;Others=873;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;universe_2011_full_enumerated_population;no_hijra_enumeration_in_2011;not_stated_category_absent;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:pabna","pabna","Pabna",2022,2909509,"Sum of the five Table P08 religion categories (Muslim, Hindu, Christian, Buddhist, Others), the male + female classified population; excludes hijra (third gender), who are religion-classified only at division level in Table 3.2.15. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share; the recognised categories are Muslim, Hindu, Christian, Buddhist and Others, with no no-religion and no not-stated category.",2828271,97.2078,81238,2.7922,,,,2389.39,,,"bbs-phc-2022-table-p08-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=97.2078;minority_share_pct=2.7922;minority_share=Hindu+Christian+Buddhist+Others;Muslim=2828271;Hindu=74260;Christian=6534;Buddhist=135;Others=309;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;sex_classified_basis_excludes_hijra;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:panchagarh","panchagarh","Panchagarh",2011,987644,"Sum of the five Table C-13 religion categories (Muslim, Hindu, Christian, Buddhist, Others) at the zila-total line of the 2011 Community Report; the full enumerated population. The 2011 census carried no third-gender (hijra) enumeration and Table C-13 has no not-stated category, so this is the complete enumerated zila population. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share.",820629,83.0896,167015,16.9104,,,,1363.12,,,"bbs-phc-2011-community-report-table-c13-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=83.0896;minority_share_pct=16.9104;minority_share=Hindu+Christian+Buddhist+Others;Muslim=820629;Hindu=163404;Christian=2513;Buddhist=21;Others=1077;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;universe_2011_full_enumerated_population;no_hijra_enumeration_in_2011;not_stated_category_absent;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:panchagarh","panchagarh","Panchagarh",2022,1179807,"Sum of the five Table P08 religion categories (Muslim, Hindu, Christian, Buddhist, Others), the male + female classified population; excludes hijra (third gender), who are religion-classified only at division level in Table 3.2.15. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share; the recognised categories are Muslim, Hindu, Christian, Buddhist and Others, with no no-religion and no not-stated category.",991731,84.0587,188076,15.9413,,,,1363.12,,,"bbs-phc-2022-table-p08-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=84.0587;minority_share_pct=15.9413;minority_share=Hindu+Christian+Buddhist+Others;Muslim=991731;Hindu=184948;Christian=2714;Buddhist=24;Others=390;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;sex_classified_basis_excludes_hijra;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:patuakhali","patuakhali","Patuakhali",2011,1535854,"Sum of the five Table C-13 religion categories (Muslim, Hindu, Christian, Buddhist, Others) at the zila-total line of the 2011 Community Report; the full enumerated population. The 2011 census carried no third-gender (hijra) enumeration and Table C-13 has no not-stated category, so this is the complete enumerated zila population. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share.",1428601,93.0167,107253,6.9833,,,,2617.41,,,"bbs-phc-2011-community-report-table-c13-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=93.0167;minority_share_pct=6.9833;minority_share=Hindu+Christian+Buddhist+Others;Muslim=1428601;Hindu=105496;Christian=345;Buddhist=1355;Others=57;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;universe_2011_full_enumerated_population;no_hijra_enumeration_in_2011;not_stated_category_absent;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:patuakhali","patuakhali","Patuakhali",2022,1727218,"Sum of the five Table P08 religion categories (Muslim, Hindu, Christian, Buddhist, Others), the male + female classified population; excludes hijra (third gender), who are religion-classified only at division level in Table 3.2.15. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share; the recognised categories are Muslim, Hindu, Christian, Buddhist and Others, with no no-religion and no not-stated category.",1617121,93.6258,110097,6.3742,,,,2617.41,,,"bbs-phc-2022-table-p08-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=93.6258;minority_share_pct=6.3742;minority_share=Hindu+Christian+Buddhist+Others;Muslim=1617121;Hindu=107551;Christian=313;Buddhist=1305;Others=928;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;sex_classified_basis_excludes_hijra;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:pirojpur","pirojpur","Pirojpur",2011,1113257,"Sum of the five Table C-13 religion categories (Muslim, Hindu, Christian, Buddhist, Others) at the zila-total line of the 2011 Community Report; the full enumerated population. The 2011 census carried no third-gender (hijra) enumeration and Table C-13 has no not-stated category, so this is the complete enumerated zila population. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share.",925895,83.1699,187362,16.8301,,,,1269.85,,,"bbs-phc-2011-community-report-table-c13-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=83.1699;minority_share_pct=16.8301;minority_share=Hindu+Christian+Buddhist+Others;Muslim=925895;Hindu=186865;Christian=216;Buddhist=210;Others=71;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;universe_2011_full_enumerated_population;no_hijra_enumeration_in_2011;not_stated_category_absent;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:pirojpur","pirojpur","Pirojpur",2022,1198154,"Sum of the five Table P08 religion categories (Muslim, Hindu, Christian, Buddhist, Others), the male + female classified population; excludes hijra (third gender), who are religion-classified only at division level in Table 3.2.15. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share; the recognised categories are Muslim, Hindu, Christian, Buddhist and Others, with no no-religion and no not-stated category.",1016985,84.8793,181169,15.1207,,,,1269.85,,,"bbs-phc-2022-table-p08-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=84.8793;minority_share_pct=15.1207;minority_share=Hindu+Christian+Buddhist+Others;Muslim=1016985;Hindu=180980;Christian=120;Buddhist=39;Others=30;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;sex_classified_basis_excludes_hijra;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:rajbari","rajbari","Rajbari",2011,1049778,"Sum of the five Table C-13 religion categories (Muslim, Hindu, Christian, Buddhist, Others) at the zila-total line of the 2011 Community Report; the full enumerated population. The 2011 census carried no third-gender (hijra) enumeration and Table C-13 has no not-stated category, so this is the complete enumerated zila population. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share.",942527,89.7835,107251,10.2165,,,,1139.24,,,"bbs-phc-2011-community-report-table-c13-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=89.7835;minority_share_pct=10.2165;minority_share=Hindu+Christian+Buddhist+Others;Muslim=942527;Hindu=106974;Christian=189;Buddhist=4;Others=84;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;universe_2011_full_enumerated_population;no_hijra_enumeration_in_2011;not_stated_category_absent;exact_zila_reconciliation;small_cell_under_10;small_cells=Buddhist"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:rajbari","rajbari","Rajbari",2022,1189743,"Sum of the five Table P08 religion categories (Muslim, Hindu, Christian, Buddhist, Others), the male + female classified population; excludes hijra (third gender), who are religion-classified only at division level in Table 3.2.15. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share; the recognised categories are Muslim, Hindu, Christian, Buddhist and Others, with no no-religion and no not-stated category.",1078605,90.6587,111138,9.3413,,,,1139.24,,,"bbs-phc-2022-table-p08-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=90.6587;minority_share_pct=9.3413;minority_share=Hindu+Christian+Buddhist+Others;Muslim=1078605;Hindu=110566;Christian=163;Buddhist=35;Others=374;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;sex_classified_basis_excludes_hijra;exact_zila_reconciliation"
"BD","bd-district-2022-geoboundaries-adm2","district","bd-district-2022-geoboundaries-adm2:rajshahi","rajshahi","Rajshahi",2011,2595197,"Sum of the five Table C-13 religion categories (Muslim, Hindu, Christian, Buddhist, Others) at the zila-total line of the 2011 Community Report; the full enumerated population. The 2011 census carried no third-gender (hijra) enumeration and Table C-13 has no not-stated category, so this is the complete enumerated zila population. Under the minority-share design the two metric slots carry the reference-group (Muslim) share and its exact complement, the minority share.",2430194,93.642,165003,6.358,,,,2438.43,,,"bbs-phc-2011-community-report-table-c13-religion-district|geoboundaries-bgd-adm2","census_flat_frame_minority_share_design;reference_group=Muslim;reference_share_pct=93.642;minority_share_pct=6.358;minority_share=Hindu+Christian+Buddhist+Others;Muslim=2430194;Hindu=122394;Christian=27830;Buddhist=134;Others=14645;source_categories_verbatim=Muslim|Hindu|Christian|Buddhist|Others;no_religion_category_absent;not_stated_category_absent;universe_2011_full_enumerated_population;no_hijra_enumeration_in_2011;not_stated_category_absent;exact_zila_reconciliation"
